角色票力排行榜 男子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
944: [ 2015-11-05 | 26 | 00498 ] 雾野兰丸 - 闪电十一人剧场版 超次元梦幻比赛
945: [ 2015-12-05 | 24 | 00498 ] 海 - SHOW BY ROCK!!
946: [ 2015-11-09 | 32 | 00498 ] 西鲁维斯塔·阿西莫夫 - 火星异种
947: [ 2015-11-05 | 27 | 00496 ] 富良太志 - 东京食尸鬼【JACK】
948: [ 2015-11-07 | 30 | 00494 ] 矢岛尼尔斯 - 敢达创战者TRY
949: [ 2015-11-06 | 30 | 00494 ] 三村航辉 - 暗杀教室
950: [ 2015-12-04 | 26 | 00493 ] 坛太一 - 新网球王子OVA vs Genius10
951: [ 2015-11-14 | 29 | 00492 ] 结城哲也 - 钻石王牌
952: [ 2015-11-02 | 26 | 00491 ] 皮尼欧 - 翠星的加尔刚蒂亚OVA
953: [ 2015-11-17 | 29 | 00487 ] 岩濑启一 - 雨色可可
954: [ 2015-11-08 | 30 | 00486 ] 镖 - 潮与虎
955: [ 2015-11-12 | 28 | 00485 ] 大谷吉继 - 战国无双
956: [ 2015-11-25 | 20 | 00479 ] 花房吉尔贝尔 - 早安恋味蛋糕店
957: [ 2015-11-21 | 21 | 00479 ] 乌丸京介 - 境界触发者
958: [ 2015-11-24 | 32 | 00477 ] 凯恩 - 宝石宠物Lady
959: [ 2015-11-24 | 33 | 00476 ] 波玛 - 攻壳机动队ARISE TV版
960: [ 2015-11-18 | 25 | 00475 ] 真田信之 - 战国无双
961: [ 2015-11-09 | 33 | 00474 ] 赤马零王 - 游戏王ARC-V
962: [ 2015-11-15 | 32 | 00472 ] 卡拉维·里斯雷 - DOG DAYS 第三季
963: [ 2015-11-18 | 26 | 00472 ] 阪井凑 - 敢达创战者TRY
964: [ 2015-11-17 | 30 | 00470 ] 田所迅 - 飙速宅男 第二季
965: [ 2015-11-12 | 29 | 00470 ] 福富寿一 - 飙速宅男 第二季
966: [ 2015-12-03 | 30 | 00467 ] SPADE - 怪盗JOKER
967: [ 2015-11-11 | 28 | 00466 ] 圆宏则 - 白箱
968: [ 2015-11-21 | 22 | 00465 ] 春日隆平 - 黑子的篮球 第三季
969: [ 2015-11-27 | 21 | 00464 ] 井伊直政 - 战国无双
970: [ 2015-11-21 | 23 | 00457 ] 安布利欧 - CROSSANGE 天使与龙的轮舞
971: [ 2015-11-15 | 33 | 00448 ] 柊征志郎 - 终结的炽天使
972: [ 2015-12-05 | 25 | 00448 ] 须贺君雄 - 望实与君雄OVA
973: [ 2015-11-04 | 30 | 00447 ] 克劳斯·沃里克 - CodeGeass亡国的阿基德
974: [ 2015-11-28 | 29 | 00444 ] 布德大将军 - 斩·赤红之瞳
975: [ 2015-11-05 | 28 | 00442 ] 浮岳 - ChaosDragon赤龙战役
976: [ 2015-11-22 | 34 | 00440 ] 柊修造 - 游戏王ARC-V
977: [ 2015-11-30 | 23 | 00439 ] 镜莲儿 - 学园Handsome OVA
978: [ 2015-11-05 | 29 | 00438 ] 加拉哈德·沃夫 - 黑街
979: [ 2015-11-03 | 29 | 00438 ] 真田志郎 - 宇宙战舰大和号2199 追忆的航海
980: [ 2015-11-17 | 31 | 00436 ] 苏鲁特 - 圣斗士星矢 黄金魂
981: [ 2015-11-03 | 30 | 00428 ] 铃木理诘梦 - 科学小飞侠Crowds 第二季
982: [ 2015-10-31 | 30 | 00428 ] 加藤清正 - 战国无双
983: [ 2015-11-15 | 34 | 00425 ] 敏克 - 戏剧性谋杀 TV未放送
984: [ 2015-11-21 | 24 | 00425 ] 莱奥纳多·司德拉 - 棺姬嘉依卡 第二季
985: [ 2015-11-27 | 22 | 00423 ] 酒吞童子 - 旋转少女
986: [ 2015-11-29 | 24 | 00422 ] 玉木真一 - 山田君与七个魔女
987: [ 2015-11-17 | 32 | 00421 ] 忍者杀手 - 忍者杀手
988: [ 2015-11-22 | 35 | 00416 ] 米迦勒 - 巴哈姆特之怒
989: [ 2015-11-30 | 24 | 00413 ] A - 寄生兽 生命的准则
990: [ 2015-10-31 | 31 | 00411 ] 西条健太 - 台风的诺尔达
991: [ 2015-11-26 | 25 | 00410 ] 近藤剑司 - 苍穹之法芙娜EXODUS
992: [ 2015-11-20 | 20 | 00410 ] 舞木优 - 枕男子
993: [ 2015-11-20 | 21 | 00409 ] 金蒂 - 死亡游行
994: [ 2015-11-29 | 25 | 00405 ] 心内疗 - 动画心疗系
995: [ 2015-11-03 | 31 | 00405 ] 浦山椎太 - 新网球王子OVA vs Genius10
996: [ 2015-11-07 | 31 | 00403 ] 加藤三郎 - 宇宙战舰大和号2199 追忆的航海
997: [ 2015-11-30 | 25 | 00402 ] 斯特瑞克 - 黑街
998: [ 2015-11-16 | 25 | 00401 ] 土器连 - 可塑性记忆
999: [ 2015-11-10 | 27 | 00401 ] 柾木天地 - 爱·天地无用
1000: [ 2015-10-31 | 32 | 00400 ] 神童拓人 - 闪电十一人剧场版 超次元梦幻比赛
1001: [ 2015-11-13 | 28 | 00399 ] 巴德尔 - 圣斗士星矢 黄金魂
1002: [ 2015-11-02 | 27 | 00398 ] 相马主计 - 法兰雀丝卡
1003: [ 2015-12-03 | 31 | 00398 ] 原田太志 - 游戏王ARC-V
1004: [ 2015-11-14 | 30 | 00396 ] 夏侯淳元让 - 一骑当千 Extravaganza Epoch
1005: [ 2015-12-05 | 26 | 00391 ] 马克斯·桑德谢尔特 - 无头骑士异闻录×2 承
1006: [ 2015-11-27 | 23 | 00391 ] 岚山准 - 境界触发者
1007: [ 2015-11-07 | 32 | 00390 ] 修 - 闪电十一人剧场版 超次元梦幻比赛
1008: [ 2015-11-25 | 21 | 00390 ] 枇枇木丈 - 科学小飞侠Crowds 第二季
1009: [ 2015-11-25 | 22 | 00389 ] 仓持洋一 - 钻石王牌
1010: [ 2015-11-24 | 34 | 00388 ] 阿八 - 怪盗JOKER
1011: [ 2015-11-21 | 25 | 00387 ] 灰吹阳 - 创圣的大天使Logos
1012: [ 2015-11-20 | 22 | 00385 ] 佐山流 - CodeGeass亡国的阿基德
1013: [ 2015-11-12 | 30 | 00383 ] 泉静间 - 白银的意志 ARGEVOLLEN
1014: [ 2015-11-12 | 31 | 00378 ] 德川彦左卫门 - 宇宙战舰大和号2199 追忆的航海
1015: [ 2015-11-19 | 23 | 00374 ] 真嗣·韦伯 - 游戏王ARC-V
1016: [ 2015-11-02 | 28 | 00373 ] 天根光 - 新网球王子OVA vs Genius10
1017: [ 2015-10-31 | 33 | 00369 ] 长福丸 - 常住战阵虫奉行OVA
1018: [ 2015-11-13 | 29 | 00369 ] 亚伯力克·基烈特 - 棺姬嘉依卡 第二季
1019: [ 2015-11-16 | 26 | 00368 ] 太刀川庆 - 境界触发者
1020: [ 2015-11-03 | 32 | 00366 ] 山本 - 潮与虎
1021: [ 2015-11-24 | 35 | 00365 ] 巴纳德·萨布拉奇 - DOG DAYS 第三季
1022: [ 2015-11-18 | 27 | 00364 ] 片仓小十郎 - 战国无双
1023: [ 2015-11-20 | 23 | 00364 ] 大伴贵将 - 旋转少女
1024: [ 2015-11-21 | 26 | 00363 ] 木岛威弗里德 - 敢达创战者TRY
1025: [ 2015-11-17 | 33 | 00361 ] 米勒斯·麦尔 - 黑街
1026: [ 2015-11-10 | 28 | 00358 ] 堂马广登 - 苍穹之法芙娜EXODUS
1027: [ 2015-11-13 | 30 | 00358 ] 千切夜长 - 枕男子
1028: [ 2015-12-01 | 26 | 00356 ] 土方岁三 - 法兰雀丝卡
1029: [ 2015-11-11 | 29 | 00355 ] 未门牙王 - 未来卡搭档对战
1030: [ 2015-11-30 | 26 | 00355 ] 灰崎祥吾 - 黑子的篮球 第三季
1031: [ 2015-11-10 | 29 | 00355 ] 铁拳寺堂胜 - 蜡笔小新2014剧场版
1032: [ 2015-11-30 | 27 | 00354 ] 神谷望 - 狼少女与黑王子
1033: [ 2015-11-12 | 32 | 00354 ] 黑部由起夫 - 新网球王子OVA vs Genius10
1034: [ 2015-11-16 | 27 | 00354 ] 松风天马 - 闪电十一人剧场版 超次元梦幻比赛
1035: [ 2015-11-24 | 36 | 00354 ] 小凑亮介 - 钻石王牌
1036: [ 2015-11-19 | 24 | 00353 ] 绪川慎次 - 战姬绝唱GX
1037: [ 2015-11-25 | 23 | 00349 ] 青八木一 - 飙速宅男 第二季
1038: [ 2015-11-24 | 37 | 00349 ] 真玉桥孝一 - 健全机斗士OVA
1039: [ 2015-11-04 | 31 | 00348 ] 乔纳森·光弘·巴特蓝 - 苍穹之法芙娜EXODUS
1040: [ 2015-12-03 | 32 | 00348 ] 平间 - 寄生兽 生命的准则
1041: [ 2015-11-27 | 24 | 00348 ] 一乃谷天间 - 常住战阵虫奉行OVA
1042: [ 2015-11-29 | 26 | 00346 ] 仓田武雄 - GATE奇幻自卫队
1043: [ 2015-12-05 | 27 | 00345 ] SILVER HEART - 怪盗JOKER
1044: [ 2015-12-04 | 27 | 00344 ] 鹰眼 - 天雷争霸 复仇者联盟
1045: [ 2015-11-01 | 28 | 00343 ] 仓森志郎 - 寄生兽 生命的准则
1046: [ 2015-11-01 | 29 | 00343 ] 吉恩·史麦拉斯 - CodeGeass亡国的阿基德
1047: [ 2015-11-11 | 30 | 00342 ] 粟楠道元 - 无头骑士异闻录×2 承
1048: [ 2015-11-11 | 31 | 00342 ] 基山广 - 闪电十一人剧场版 超次元梦幻比赛
1049: [ 2015-11-24 | 38 | 00342 ] 石垣哲朗 - 在盛夏等待OVA
1050: [ 2015-11-02 | 29 | 00341 ] 猎鹰 - 天雷争霸 复仇者联盟
1051: [ 2015-11-02 | 30 | 00339 ] 矢野宗一 - 军人少女
1052: [ 2015-11-18 | 28 | 00338 ] 白龙 - 闪电十一人剧场版 超次元梦幻比赛
1053: [ 2015-12-02 | 31 | 00336 ] 竹林孝太郎 - 暗杀教室
1054: [ 2015-11-10 | 30 | 00335 ] 天久将马 - 健全机斗士OVA
1055: [ 2015-11-13 | 31 | 00333 ] 卢卡斯·涅墨西斯 - 敢达创战者TRY
1056: [ 2015-11-28 | 30 | 00332 ] 贝鲁利·塞纳姆 - 高达G之复国运动
1057: [ 2015-12-02 | 32 | 00331 ] 有栖良平 - 弥留之国的爱丽丝OVA
1058: [ 2015-11-26 | 26 | 00331 ] 岸恭助 - 夜樱四重奏OAD
1059: [ 2015-11-04 | 32 | 00330 ] 真壁史彦 - 苍穹之法芙娜EXODUS
1060: [ 2015-11-06 | 31 | 00330 ] 须贺明 - 敢达创战者TRY
1061: [ 2015-11-29 | 27 | 00329 ] 山田健太 - 灵感
1062: [ 2015-11-05 | 30 | 00325 ] 加姆·格拉弗特曼 - ALDNOAH ZERO 第二季
1063: [ 2015-11-02 | 31 | 00325 ] 耶鲁奥崎 - 鲁邦三世剧场版 次元大介的墓碑
1064: [ 2015-11-16 | 28 | 00323 ] 赫尔曼·路易士 - 牙狼 炎之刻印
1065: [ 2015-11-12 | 33 | 00322 ] 石田银 - 新网球王子OVA vs Genius10
1066: [ 2015-11-16 | 29 | 00319 ] 阿方索·圣·瓦利安提 - 牙狼 炎之刻印
1067: [ 2015-11-01 | 30 | 00319 ] 财前光 - 新网球王子OVA vs Genius10
1068: [ 2015-11-04 | 33 | 00318 ] 林藤匠 - 境界触发者
1069: [ 2015-11-12 | 34 | 00317 ] 黑暗忍者 - 忍者杀手
1070: [ 2015-11-18 | 29 | 00317 ] 山城达也 - 游戏王ARC-V
1071: [ 2015-11-20 | 24 | 00317 ] 罗密欧 - 宝石宠物Lady
1072: [ 2015-10-31 | 34 | 00316 ] 河豚田鳕夫 - 海螺小姐
1073: [ 2015-11-20 | 25 | 00316 ] 鬼冢庆次 - 火星异种
1074: [ 2015-11-21 | 27 | 00314 ] 索尔 - ChaosDragon赤龙战役
1075: [ 2015-11-02 | 32 | 00312 ] 田仲聪辅 - 枕男子
1076: [ 2015-11-21 | 28 | 00312 ] 藤堂高虎 - 战国无双
1077: [ 2015-11-11 | 32 | 00311 ] 朱利奥·飞鸟·米斯尔奇 - CROSSANGE 天使与龙的轮舞
1078: [ 2015-11-22 | 36 | 00311 ] 鹿羽吾郎 - 世界征服谋略之星OVA
1079: [ 2015-11-27 | 25 | 00310 ] 三郎 - 海螺小姐
1080: [ 2015-11-10 | 31 | 00309 ] 常盘信彦 - 玉子市场 剧场版
1081: [ 2015-11-14 | 31 | 00308 ] 刀锋战士 - 天雷争霸 复仇者联盟
1082: [ 2015-10-31 | 35 | 00306 ] 藤尧朔也 - 战姬绝唱GX
1083: [ 2015-11-20 | 26 | 00303 ] 三轮秀次 - 境界触发者
1084: [ 2015-11-09 | 34 | 00302 ] 箱根强罗 - 美男高校地球防卫部LOVE
1085: [ 2015-12-04 | 28 | 00300 ] 战争机器 - 天雷争霸 复仇者联盟
1086: [ 2015-11-18 | 30 | 00300 ] 大坪泰介 - 黑子的篮球 第三季
1087: [ 2015-11-14 | 32 | 00297 ] 让·米歇尔·罗杰 - 游戏王ARC-V
1088: [ 2015-11-25 | 24 | 00296 ] 清水富雄 - 玉子市场 剧场版
1089: [ 2015-11-18 | 31 | 00296 ] 樱木凉太 - 雨色可可
1090: [ 2015-11-13 | 32 | 00295 ] 不动明王 - 闪电十一人剧场版 超次元梦幻比赛
1091: [ 2015-11-27 | 26 | 00294 ] 安德烈·法尔内斯 - CodeGeass亡国的阿基德
1092: [ 2015-11-19 | 25 | 00294 ] 亚风炉照美 - 闪电十一人剧场版 超次元梦幻比赛
1093: [ 2015-11-07 | 33 | 00289 ] 施雷恩·里希特霍芬 - 白银的意志 ARGEVOLLEN
1094: [ 2015-11-26 | 27 | 00288 ] 奥克鲁斯 - 死亡游行
1095: [ 2015-11-17 | 34 | 00287 ] 镭射眼 - 天雷争霸 复仇者联盟
1096: [ 2015-11-08 | 31 | 00287 ] 木下友夫 - 团地友夫
1097: [ 2015-11-11 | 33 | 00285 ] 星爵 - 天雷争霸 复仇者联盟
1098: [ 2015-11-03 | 33 | 00285 ] 海林 - 境界触发者
1099: [ 2015-11-26 | 28 | 00283 ] 伊哥 - 女神异闻录3剧场版
1100: [ 2015-11-30 | 28 | 00281 ] 剑城京介 - 闪电十一人剧场版 超次元梦幻比赛
1101: [ 2015-11-07 | 34 | 00280 ] 南部康雄 - 宇宙战舰大和号2199 追忆的航海
1102: [ 2015-11-25 | 25 | 00278 ] 大和祐大 - 新网球王子OVA vs Genius10
1103: [ 2015-11-23 | 28 | 00277 ] 山岸 - 寄生兽 生命的准则
1104: [ 2015-11-11 | 34 | 00276 ] 三神岚 - 绝命制裁X
1105: [ 2015-11-12 | 35 | 00276 ] 星名透 - 宇宙战舰大和号2199 追忆的航海
1106: [ 2015-11-01 | 31 | 00273 ] 龙神翔悟 - 魔神之骨
1107: [ 2015-11-09 | 35 | 00273 ] 蛭间七星 - 火星异种
1108: [ 2015-11-02 | 33 | 00272 ] 矶野鲣男 - 海螺小姐
1109: [ 2015-11-07 | 35 | 00272 ] 吉田吉伸 - 团地友夫
1110: [ 2015-11-12 | 36 | 00271 ] 左文字雨京 - 白银的意志 ARGEVOLLEN
1111: [ 2015-12-04 | 29 | 00270 ] 罗兰·马尔迪诺基 - DOG DAYS 第三季
1112: [ 2015-11-02 | 34 | 00270 ] 山波翼 - 白银的意志 ARGEVOLLEN
1113: [ 2015-12-02 | 33 | 00269 ] Life·Sexy - 百合熊岚
1114: [ 2015-11-08 | 32 | 00269 ] 篠原弘树 - 宇宙战舰大和号2199 追忆的航海
1115: [ 2015-11-27 | 27 | 00269 ] 岛左近 - 战国无双
1116: [ 2015-11-02 | 35 | 00267 ] 寒咲通司 - 飙速宅男 第二季
1117: [ 2015-11-27 | 28 | 00267 ] 手岛纯太 - 飙速宅男 第二季
1118: [ 2015-11-23 | 29 | 00266 ] 杜兰莎 - 科学小飞侠Crowds 第二季
1119: [ 2015-11-15 | 35 | 00264 ] 三船入道 - 新网球王子OVA vs Genius10
1120: [ 2015-11-30 | 29 | 00264 ] 尼古拉斯·王 - 心理测量者剧场版
1121: [ 2015-11-09 | 36 | 00263 ] 鲁因·李 - 高达G之复国运动
1122: [ 2015-11-29 | 28 | 00261 ] 本田圭佑 - 梦幻足球手Stella OVA
1123: [ 2015-10-31 | 36 | 00261 ] 七海征太郎 - 电波教师
1124: [ 2015-11-15 | 36 | 00259 ] 葛德温·多留尔 - DOG DAYS 第三季
1125: [ 2015-11-12 | 37 | 00258 ] 米凯勒·曼弗雷迪 - CodeGeass亡国的阿基德
1126: [ 2015-11-07 | 36 | 00258 ] 东条秀明 - 钻石王牌
1127: [ 2015-11-15 | 37 | 00257 ] 西园寺 - 我们大家的河合庄
1128: [ 2015-11-10 | 32 | 00256 ] Shining早乙女 - 歌之王子殿下 第三季
1129: [ 2015-11-12 | 38 | 00255 ] 长井和辉 - 寄生兽 生命的准则
1130: [ 2015-11-27 | 29 | 00254 ] 芦屋睦月 - 笑傲昙天
1131: [ 2015-11-29 | 29 | 00253 ] 武田乐鸟 - 笑傲昙天
1132: [ 2015-11-02 | 36 | 00253 ] 神力侠 - 天雷争霸 复仇者联盟
1133: [ 2015-11-15 | 38 | 00252 ] 菲洛克 - 翠星的加尔刚蒂亚OVA
1134: [ 2015-11-12 | 39 | 00252 ] 棘 - 斩·赤红之瞳
1135: [ 2015-11-27 | 30 | 00251 ] 冈田奏 - 其实我是
1136: [ 2015-11-29 | 30 | 00249 ] 克里姆·尼克 - 高达G之复国运动
1137: [ 2015-11-17 | 35 | 00248 ] 片桐镜磨 - 枪神斯托拉塔斯
1138: [ 2015-11-26 | 29 | 00248 ] 弗兰波瓦兹·夏路雷 - DOG DAYS 第三季
1139: [ 2015-11-18 | 32 | 00248 ] 蛭间一郎 - 火星异种
1140: [ 2015-11-23 | 30 | 00247 ] 健太 - Venus Project Climax
1141: [ 2015-11-06 | 32 | 00247 ] 平等院凤凰 - 新网球王子OVA vs Genius10
1142: [ 2015-11-05 | 31 | 00246 ] 狩真启 - 敢达创战者TRY
1143: [ 2015-11-06 | 33 | 00245 ] 鬼十次郎 - 新网球王子OVA vs Genius10
1144: [ 2015-11-28 | 31 | 00243 ] 风间苍也 - 境界触发者
1145: [ 2015-11-06 | 34 | 00242 ] 与太郎 - 昭和元禄落语心中OVA
1146: [ 2015-11-01 | 32 | 00241 ] 荒垣真次郎 - 女神异闻录3剧场版
1147: [ 2015-11-05 | 32 | 00240 ] 知久和武 - 美男高校地球防卫部LOVE
1148: [ 2015-11-16 | 30 | 00240 ] 可爱川晴斗 - 枕男子
1149: [ 2015-11-08 | 33 | 00239 ] 帕祖祖 - 巴哈姆特之怒
1150: [ 2015-11-05 | 33 | 00237 ] 健 - 旋转少女
1151: [ 2015-12-01 | 27 | 00235 ] 卞德赞 - 魔神之骨
1152: [ 2015-11-26 | 30 | 00235 ] 御门零央 - 苍穹之法芙娜EXODUS
1153: [ 2015-12-03 | 33 | 00234 ] 花岭奏 - 枕男子
1154: [ 2015-11-25 | 26 | 00233 ] 杉山聪 - 樱桃小丸子 第二季
1155: [ 2015-11-08 | 34 | 00233 ] 丹波光一郎 - 钻石王牌
1156: [ 2015-10-31 | 37 | 00233 ] 片冈铁心 - 钻石王牌
1157: [ 2015-11-21 | 29 | 00233 ] 凉芳之助 - 早安恋味蛋糕店
1158: [ 2015-12-03 | 34 | 00232 ] 千切夜宵 - 枕男子
1159: [ 2015-11-23 | 31 | 00231 ] 进时宗 - 白银的意志 ARGEVOLLEN
1160: [ 2015-12-01 | 28 | 00230 ] 甲斐裕次郎 - 新网球王子OVA vs Genius10
1161: [ 2015-11-09 | 37 | 00229 ] 饭田由一郎 - 枕男子
1162: [ 2015-11-30 | 30 | 00228 ] 次郎 - 学园Handsome OVA
1163: [ 2015-12-02 | 34 | 00227 ] 贝贝尔 - 翠星的加尔刚蒂亚OVA
1164: [ 2015-12-04 | 30 | 00227 ] 若松孝辅 - 黑子的篮球 第三季
1165: [ 2015-11-04 | 34 | 00227 ] 仓田岩铁 - 激战奥雷卡
1166: [ 2015-11-19 | 26 | 00226 ] 永守·T·隆士 - 枕男子
1167: [ 2015-11-16 | 31 | 00225 ] CLOVER教授 - 怪盗JOKER
1168: [ 2015-11-04 | 35 | 00224 ] 黑鸟持手男 - 美男高校地球防卫部LOVE
1169: [ 2015-11-29 | 31 | 00223 ] 芽川类 - 美男高校地球防卫部LOVE
1170: [ 2015-11-19 | 27 | 00222 ] 日向龙也 - 歌之王子殿下 第三季
1171: [ 2015-11-20 | 27 | 00222 ] 伊佐敷纯 - 钻石王牌
1172: [ 2015-12-02 | 35 | 00220 ] 桦地崇弘 - 新网球王子OVA vs Genius10
1173: [ 2015-11-10 | 33 | 00220 ] 天田乾 - 女神异闻录3剧场版
1174: [ 2015-11-11 | 35 | 00218 ] 有乐亭八云 - 昭和元禄落语心中OVA
1175: [ 2015-12-01 | 29 | 00218 ] 岩村努 - 黑子的篮球 第三季
1176: [ 2015-11-10 | 34 | 00218 ] 雷信 - 潮与虎
1177: [ 2015-11-08 | 35 | 00217 ] 比利·莫甘 - 苍穹之法芙娜EXODUS
1178: [ 2015-11-13 | 33 | 00217 ] 饭纲西门 - 敢达创战者TRY
1179: [ 2015-11-27 | 31 | 00216 ] 箕国起助 - ALDNOAH ZERO 第二季
1180: [ 2015-11-19 | 28 | 00216 ] 松之原小鸟 - 常住战阵虫奉行OVA
1181: [ 2015-11-29 | 32 | 00215 ] 金巴·拉尔 - 机动战士高达THE ORIGIN
1182: [ 2015-11-17 | 36 | 00215 ] 濑名圣也 - 恋爱舞台OVA
1183: [ 2015-12-05 | 28 | 00214 ] 木手永四郎 - 新网球王子OVA vs Genius10
1184: [ 2015-11-11 | 36 | 00213 ] 弗雷德 - 魔神之骨
1185: [ 2015-11-16 | 32 | 00212 ] 魔狭人 - 境界之轮回
1186: [ 2015-11-28 | 32 | 00211 ] Life·Cool - 百合熊岚
1187: [ 2015-11-02 | 37 | 00210 ] 土田聪史 - 黑子的篮球 第三季
1188: [ 2015-11-16 | 33 | 00208 ] 巴特兰 - 魔弹之王与战姬
1189: [ 2015-11-14 | 33 | 00207 ] 矢野宗平 - 军人少女
1190: [ 2015-11-20 | 28 | 00206 ] 丰臣秀赖 - 战国无双
1191: [ 2015-12-05 | 29 | 00205 ] 大泽木小铁 - 浦安铁筋家族 第二季
1192: [ 2015-11-30 | 31 | 00204 ] 直江兼续 - 战国无双
1193: [ 2015-11-08 | 36 | 00204 ] 斋藤至 - 新网球王子OVA vs Genius10
1194: [ 2015-12-01 | 30 | 00201 ] 瞬木隼人 - 闪电十一人剧场版 超次元梦幻比赛
1195: [ 2015-11-07 | 37 | 00201 ] 樱田康介 - 其实我是
1196: [ 2015-11-19 | 29 | 00200 ] 恋川春菊 - 常住战阵虫奉行OVA
1197: [ 2015-11-15 | 39 | 00199 ] 笹山正刚 - 教室危机
1198: [ 2015-11-05 | 34 | 00198 ] 川上宪史 - 钻石王牌
1199: [ 2015-11-07 | 38 | 00198 ] 吉冈道夫 - 阿秋的演奏
1200: [ 2015-11-02 | 38 | 00197 ] 鱼虎守 - 旋转少女
1201: [ 2015-11-22 | 37 | 00196 ] 伊东真也 - 宇宙战舰大和号2199 追忆的航海
1202: [ 2015-11-02 | 39 | 00193 ] 舍丸 - 辉夜姬物语
1203: [ 2015-11-27 | 32 | 00193 ] 尼古拉·阿弗多托尔 - 棺姬嘉依卡 第二季
1204: [ 2015-11-23 | 32 | 00192 ] 艾伦·亚当斯 - 敢达创战者TRY
1205: [ 2015-11-14 | 34 | 00192 ] 龟田满 - 山田君与七个魔女
1206: [ 2015-11-18 | 33 | 00192 ] 笹山直央 - 枕男子
1207: [ 2015-11-01 | 33 | 00191 ] 列文 - 宝石宠物Lady
1208: [ 2015-11-06 | 35 | 00190 ] 东兹拉 - 夜之小双侠
1209: [ 2015-11-05 | 35 | 00188 ] 桃园一也 - 电波教师
1210: [ 2015-11-22 | 38 | 00188 ] 冰人 - 天雷争霸 复仇者联盟
1211: [ 2015-11-25 | 27 | 00188 ] 奈良坂透 - 境界触发者
1212: [ 2015-11-29 | 33 | 00184 ] 黑岩仁太郎 - 蜡笔小新2014剧场版
1213: [ 2015-12-01 | 31 | 00183 ] 押本阳太 - 我是高宫茄乃
1214: [ 2015-11-30 | 32 | 00183 ] 石垣光太郎 - 飙速宅男 第二季
1215: [ 2015-11-27 | 33 | 00183 ] 雾羽和久 - 教室危机
1216: [ 2015-11-24 | 39 | 00183 ] 前田利家 - 战国无双
1217: [ 2015-11-10 | 35 | 00182 ] 别西卜 - 巴哈姆特之怒
1218: [ 2015-11-13 | 34 | 00182 ] 迷之暗杀者 - 欧西里斯的天秤
1219: [ 2015-12-02 | 36 | 00179 ] 新导刻 - 卡片战斗先导者G
1220: [ 2015-11-26 | 31 | 00179 ] 月岛源十郎 - 常住战阵虫奉行OVA
1221: [ 2015-11-29 | 34 | 00178 ] 真田明彦 - 女神异闻录3剧场版
1222: [ 2015-12-01 | 32 | 00176 ] 煮付二世 - 未来卡搭档对战
1223: [ 2015-12-05 | 30 | 00176 ] 矶野波平 - 海螺小姐
1224: [ 2015-10-31 | 38 | 00176 ] 伯亚基 - 夜之小双侠
1225: [ 2015-11-19 | 30 | 00176 ] 鬼山毒三郎 - 怪盗JOKER
1226: [ 2015-12-01 | 33 | 00174 ] 汤本长治 - 玉子市场 剧场版
1227: [ 2015-11-08 | 37 | 00174 ] 奥特姆 - 翠星的加尔刚蒂亚OVA
1228: [ 2015-11-01 | 34 | 00172 ] 达伊达斯 - 斩·赤红之瞳
1229: [ 2015-11-13 | 35 | 00171 ] 佐渡酒造 - 宇宙战舰大和号2199 追忆的航海
1230: [ 2015-11-21 | 30 | 00171 ] 津川智纪 - 黑子的篮球 第三季
1231: [ 2015-12-05 | 31 | 00170 ] 纳雷因·怀兹曼·博斯 - 苍穹之法芙娜EXODUS
1232: [ 2015-11-26 | 32 | 00170 ] 赫尔·盖茨 - 电波教师
1233: [ 2015-11-27 | 34 | 00169 ] 拓植龙二 - 新网球王子OVA vs Genius10
1234: [ 2015-12-01 | 34 | 00168 ] 巴克科斯 - 巴哈姆特之怒
1235: [ 2015-11-25 | 28 | 00168 ] 埃米利奥·贝尼迪特 - 黑街
1236: [ 2015-11-17 | 37 | 00167 ] 望月识 - 枕男子
1237: [ 2015-11-25 | 29 | 00165 ] 葵井仁 - 早安恋味蛋糕店
1238: [ 2015-11-13 | 36 | 00164 ] 平古场凛 - 新网球王子OVA vs Genius10
1239: [ 2015-11-03 | 34 | 00161 ] 樋笠昭二 - 钻石王牌
1240: [ 2015-11-25 | 30 | 00161 ] 堀尾聪史 - 新网球王子OVA vs Genius10
1241: [ 2015-11-12 | 40 | 00160 ] 索拉 - 宝石宠物Lady
1242: [ 2015-11-03 | 35 | 00160 ] 小楯保 - 苍穹之法芙娜EXODUS
1243: [ 2015-11-27 | 35 | 00159 ] 相原义一 - 宇宙战舰大和号2199 追忆的航海
1244: [ 2015-11-09 | 38 | 00159 ] 三代目 - 暴力宇宙海贼 亚空的深渊
1245: [ 2015-11-21 | 31 | 00159 ] 东秀一 - 台风的诺尔达
1246: [ 2015-11-23 | 33 | 00158 ] 紫紫户狮狼 - 其实我是
1247: [ 2015-10-31 | 39 | 00158 ] 富井大树 - 少年好莱坞 第二季
1248: [ 2015-11-23 | 34 | 00157 ] 葛木神居 - 卡片战斗先导者G
1249: [ 2015-11-12 | 41 | 00156 ] 紫鬼神兰丸 - 战斗之魂 烈火魂
1250: [ 2015-11-08 | 38 | 00156 ] 间公文 - 团地友夫
1251: [ 2015-12-05 | 32 | 00155 ] 剑崎总 - 创圣的大天使Logos
1252: [ 2015-12-03 | 35 | 00154 ] 八槙昴 - 教室危机
