角色票力排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
1249: [ 2015-11-29 | 39 | 00368 ] 武藏坊弁庆 - 一骑当千 Extravaganza Epoch
1250: [ 2015-11-17 | 35 | 00368 ] 浜口菖蒲 - 偶像大师 灰姑娘女孩
1251: [ 2015-11-14 | 33 | 00366 ] 柊历 - 电波教师
1252: [ 2015-11-15 | 38 | 00365 ] 薇薇·荷罗派涅 - 棺姬嘉依卡 第二季
1253: [ 2015-11-09 | 34 | 00365 ] 新见熏 - 宇宙战舰大和号2199 追忆的航海
1254: [ 2015-11-21 | 42 | 00365 ] 西尔维娅·斑鸠·米斯尔奇 - CROSSANGE 天使与龙的轮舞
1255: [ 2015-11-13 | 42 | 00364 ] 真中啦啦 - 美妙天堂
1256: [ 2015-11-26 | 29 | 00364 ] 水无月香恋(Cure Aqua) - 光之美少女全明星 春季嘉年华
1257: [ 2015-11-17 | 36 | 00363 ] 鲁特加尔尼科夫中尉 - 军人少女
1258: [ 2015-10-31 | 38 | 00363 ] 赤马日美香 - 游戏王ARC-V
1259: [ 2015-11-08 | 33 | 00362 ] 氷上堇 - 偶像活动 第三季
1260: [ 2015-11-24 | 35 | 00362 ] 桐条美鹤 - 女神异闻录3剧场版
1261: [ 2015-11-20 | 32 | 00360 ] 日影 - 闪乱神乐OVA
1262: [ 2015-10-31 | 39 | 00359 ] 日野美羽 - 苍穹之法芙娜EXODUS
1263: [ 2015-11-29 | 40 | 00358 ] 一之濑枫 - 偶像活动剧场版
1264: [ 2015-11-14 | 34 | 00358 ] 卡斯特拉 - 死亡游行
1265: [ 2015-11-27 | 32 | 00358 ] 豆千代 - 旋转少女
1266: [ 2015-11-28 | 32 | 00357 ] 泽村智纪 - 咲日和
1267: [ 2015-11-25 | 35 | 00357 ] 四叶有栖(Cure Rosetta) - 光之美少女全明星 春季嘉年华
1268: [ 2015-11-18 | 35 | 00357 ] 奥露嘉·塔姆 - 魔弹之王与战姬
1269: [ 2015-11-30 | 38 | 00355 ] 波赛斯·戈·芭蕾丝蒂 - GATE奇幻自卫队
1270: [ 2015-11-22 | 38 | 00355 ] 高宫茄乃 - 网球并不可笑嘛 第四季
1271: [ 2015-11-16 | 37 | 00353 ] 梅尔蒂 - 翠星的加尔刚蒂亚OVA
1272: [ 2015-11-11 | 34 | 00351 ] 春野遥(CureFlora) - Go!Princess光之美少女
1273: [ 2015-11-29 | 41 | 00350 ] 九条光(Shiny Luminous) - 光之美少女全明星 春季嘉年华
1274: [ 2015-11-28 | 33 | 00348 ] 千夏 - 我们大家的河合庄
1275: [ 2015-11-15 | 39 | 00347 ] 许褚仲康 - 一骑当千 Extravaganza Epoch
1276: [ 2015-11-17 | 37 | 00346 ] 白雪姬(Cure Princess) - 光之美少女happinesscharge
1277: [ 2015-11-08 | 34 | 00346 ] 井上纯 - 咲日和
1278: [ 2015-12-01 | 30 | 00344 ] 贝瑞塔 - 黑街
1279: [ 2015-11-20 | 33 | 00343 ] 楚南恭子 - 健全机斗士OVA
1280: [ 2015-12-03 | 35 | 00342 ] 前田广美 - 樱桃小丸子 第二季
1281: [ 2015-11-09 | 35 | 00341 ] 玛丽亚·夏英格 - CodeGeass亡国的阿基德
1282: [ 2015-11-02 | 40 | 00340 ] 玛尼·安巴萨达 - 高达G之复国运动
1283: [ 2015-11-28 | 34 | 00339 ] 佐佐木奈子 - 天真无邪的乐园OAD
1284: [ 2015-11-01 | 31 | 00339 ] V·莉菈·F - 夜樱四重奏OAD
1285: [ 2015-11-17 | 38 | 00337 ] 鴫野睦 - 临时女友
1286: [ 2015-12-01 | 31 | 00337 ] 新川奈绪 - 白箱
1287: [ 2015-11-10 | 38 | 00337 ] 柾木阿重霞树雷 - 爱·天地无用
1288: [ 2015-12-04 | 37 | 00336 ] 两备 - 闪乱神乐OVA
1289: [ 2015-11-03 | 43 | 00336 ] 桂虎彻 - 魔女的使命OAD
1290: [ 2015-11-04 | 36 | 00335 ] 户村美知留 - 临时女友
1291: [ 2015-11-12 | 32 | 00335 ] 胁山珠美 - 偶像大师 灰姑娘女孩
1292: [ 2015-11-14 | 35 | 00333 ] 岬百合亚 - 宇宙战舰大和号2199 追忆的航海
1293: [ 2015-11-14 | 36 | 00332 ] 五十音言叶 - 夜樱四重奏OAD
1294: [ 2015-11-02 | 41 | 00331 ] 寺井秋乃 - 白银的意志 ARGEVOLLEN
1295: [ 2015-11-08 | 35 | 00330 ] 风泽空 - 偶像活动剧场版
1296: [ 2015-11-28 | 35 | 00328 ] 张飞益德 - 一骑当千 Extravaganza Epoch
1297: [ 2015-11-25 | 36 | 00326 ] 米迦勒 - 纯洁的玛利亚
1298: [ 2015-11-08 | 36 | 00326 ] 柳生三严 - 一骑当千 Extravaganza Epoch
1299: [ 2015-11-02 | 42 | 00325 ] 海凪花岚 - 创圣的大天使Logos
1300: [ 2015-11-02 | 43 | 00322 ] 黑川艾莲(Cure Beat) - 光之美少女全明星 春季嘉年华
1301: [ 2015-11-13 | 43 | 00322 ] 米谷美咲 - 幸腹涂鸦
1302: [ 2015-11-23 | 33 | 00321 ] Dreamcast - 世嘉硬件女孩
1303: [ 2015-11-22 | 39 | 00321 ] 鹿羽逸花 - 世界征服谋略之星OVA
1304: [ 2015-11-26 | 30 | 00321 ] 蓝泽渚 - 其实我是
1305: [ 2015-11-19 | 34 | 00320 ] 南野奏(Cure Rhythm) - 光之美少女全明星 春季嘉年华
1306: [ 2015-11-10 | 39 | 00319 ] 原寿美铃 - 暗杀教室
1307: [ 2015-11-28 | 36 | 00318 ] 克莉丝 - CROSSANGE 天使与龙的轮舞
1308: [ 2015-11-27 | 33 | 00318 ] 田中心春 - 摸索吧！部活剧 第三季
1309: [ 2015-11-06 | 37 | 00317 ] 九罗密美星 - 爱·天地无用
1310: [ 2015-11-23 | 34 | 00316 ] 柊真琴 - 临时女友
1311: [ 2015-11-10 | 40 | 00316 ] 土夏彦八重 - 夜樱四重奏OAD
1312: [ 2015-11-20 | 34 | 00316 ] 艾达·雷汉顿 - 高达G之复国运动
1313: [ 2015-11-21 | 43 | 00316 ] 藤堂静子 - 临时女友
1314: [ 2015-11-08 | 37 | 00315 ] 中村麻子 - 潮与虎
1315: [ 2015-11-09 | 36 | 00315 ] 佐佐木千枝 - 偶像大师 灰姑娘女孩
1316: [ 2015-11-14 | 37 | 00314 ] 铃木结爱 - 摸索吧！部活剧 第三季
1317: [ 2015-11-29 | 42 | 00313 ] 河豚田海螺 - 海螺小姐
1318: [ 2015-11-07 | 38 | 00311 ] 菜花黄名子 - 闪电十一人剧场版 超次元梦幻比赛
1319: [ 2015-11-26 | 31 | 00311 ] 小南桐绘 - 境界触发者
1320: [ 2015-11-19 | 35 | 00311 ] 荒井花 - 花与爱丽丝杀人事件
1321: [ 2015-11-18 | 36 | 00310 ] 濡羽美乌 - Venus Project Climax
1322: [ 2015-11-18 | 37 | 00310 ] 橘千鹤 - 灰色的果实
1323: [ 2015-11-01 | 32 | 00309 ] 绮声神心音 - 创圣的大天使Logos
1324: [ 2015-11-26 | 32 | 00309 ] 由佳乃 - 忍者杀手
1325: [ 2015-11-09 | 37 | 00309 ] 兔宝 - 干支魂
1326: [ 2015-11-10 | 41 | 00308 ] 铃城沙织 - 白银的意志 ARGEVOLLEN
1327: [ 2015-11-06 | 38 | 00308 ] 藤原桃 - 旋转少女
1328: [ 2015-11-07 | 39 | 00307 ] 朱美蜜柑 - 其实我是
1329: [ 2015-10-31 | 40 | 00306 ] 寺岛诗织 - 战姬绝唱GX
1330: [ 2015-12-05 | 38 | 00304 ] 原惠理子 - Venus Project Climax
1331: [ 2015-11-29 | 43 | 00302 ] 柾木砂沙美树雷 - 爱·天地无用
1332: [ 2015-11-06 | 39 | 00302 ] 田岛樱 - 浦和小调
1333: [ 2015-12-04 | 38 | 00301 ] 亚莉珊德拉·阿尔莎维恩 - 魔弹之王与战姬
1334: [ 2015-12-05 | 39 | 00301 ] 神谷真夏 - 天真无邪的乐园OAD
1335: [ 2015-11-07 | 40 | 00301 ] 露比 - 宝石宠物MagicalChange
1336: [ 2015-11-22 | 40 | 00301 ] 藏持圆 - 电波教师
1337: [ 2015-11-06 | 40 | 00300 ] 堂马舞 - 苍穹之法芙娜EXODUS
1338: [ 2015-11-09 | 38 | 00300 ] 白银杏 - 城下町的蒲公英
1339: [ 2015-11-16 | 38 | 00299 ] 佐伯鞠香 - 临时女友
1340: [ 2015-11-01 | 33 | 00299 ] 东刹那(Cure Passion) - 光之美少女全明星 春季嘉年华
1341: [ 2015-11-29 | 44 | 00298 ] 加莉·图曼 - 战姬绝唱GX
1342: [ 2015-11-02 | 44 | 00298 ] 泡芙 - Go!Princess光之美少女
1343: [ 2015-11-05 | 34 | 00296 ] 宇佐美栞 - 境界触发者
1344: [ 2015-11-02 | 45 | 00296 ] 望月兰 - 早安恋味蛋糕店
1345: [ 2015-11-28 | 37 | 00296 ] 焰 - 闪乱神乐OVA
1346: [ 2015-11-09 | 39 | 00295 ] 御园春香 - 旋转少女
1347: [ 2015-10-31 | 41 | 00294 ] 高宫绫乃 - 我是高宫茄乃
1348: [ 2015-11-19 | 36 | 00294 ] 毕欧蕾·阿玛雷特 - DOG DAYS 第三季
1349: [ 2015-11-22 | 41 | 00293 ] 川岛瑞树 - 偶像大师 灰姑娘女孩
1350: [ 2015-12-03 | 36 | 00293 ] 伊丽莎白·佛米娜 - 魔弹之王与战姬
1351: [ 2015-11-12 | 33 | 00292 ] 圆亚久里(Cure Ace) - 光之美少女全明星 春季嘉年华
1352: [ 2015-11-09 | 40 | 00292 ] 隼房香织 - 世界征服谋略之星OVA
1353: [ 2015-11-19 | 37 | 00291 ] 大名侍鸣 - 如果折断她的旗OAD
1354: [ 2015-11-20 | 35 | 00291 ] 三栖立翼 - 科学小飞侠Crowds 第二季
1355: [ 2015-11-13 | 44 | 00290 ] 明美 - 黑白小姐 第二季
1356: [ 2015-11-18 | 38 | 00290 ] 矢本小季 - 忍者杀手
1357: [ 2015-11-30 | 39 | 00289 ] 冈崎乃理惠 - 玉响剧场版
1358: [ 2015-11-05 | 35 | 00288 ] 有栖川乙女 - 偶像活动剧场版
1359: [ 2015-11-23 | 35 | 00288 ] 三之宫椿 - 早安恋味蛋糕店
1360: [ 2015-11-27 | 34 | 00288 ] 福山舞 - 偶像大师 灰姑娘女孩
1361: [ 2015-11-01 | 34 | 00287 ] 调边亚子(Cure Muse) - 光之美少女全明星 春季嘉年华
1362: [ 2015-11-06 | 41 | 00287 ] 夏木玲(Cure Rouge) - 光之美少女全明星 春季嘉年华
1363: [ 2015-11-28 | 38 | 00286 ] 美美野来未(Milky Rose) - 光之美少女全明星 春季嘉年华
1364: [ 2015-11-21 | 44 | 00286 ] 曹仁子孝 - 一骑当千 Extravaganza Epoch
1365: [ 2015-11-02 | 46 | 00285 ] 小此木友美 - 摸索吧！部活剧 第三季
1366: [ 2015-11-01 | 35 | 00285 ] 龙胆静音 - 枪神斯托拉塔斯
1367: [ 2015-11-16 | 39 | 00284 ] 山岸风花 - 女神异闻录3剧场版
1368: [ 2015-11-14 | 38 | 00284 ] 黑田环奈 - 战斗之魂 烈火魂
1369: [ 2015-11-05 | 36 | 00282 ] 制作人 - 侦探歌剧少女福尔摩斯TD
1370: [ 2015-11-25 | 37 | 00282 ] 明堂院树(Cure Sunshine) - 光之美少女全明星 春季嘉年华
1371: [ 2015-11-09 | 41 | 00282 ] 熊田一叶 - 临时女友
1372: [ 2015-11-29 | 45 | 00280 ] 美翔舞(Cure Egret) - 光之美少女全明星 春季嘉年华
1373: [ 2015-11-29 | 46 | 00279 ] 町子明 - 幸腹涂鸦
1374: [ 2015-11-11 | 35 | 00278 ] 服部半蔵 - 百花缭乱OVA
1375: [ 2015-11-13 | 45 | 00278 ] 北大路樱 - 偶像活动剧场版
1376: [ 2015-11-27 | 35 | 00278 ] Mega Drive - 世嘉硬件女孩
1377: [ 2015-11-05 | 37 | 00277 ] Chidori - 女神异闻录3剧场版
1378: [ 2015-12-01 | 32 | 00277 ] 安娜·古蕾曼 - CodeGeass亡国的阿基德
1379: [ 2015-12-01 | 33 | 00277 ] 岛津须世璃 - 依丝卡
1380: [ 2015-11-28 | 39 | 00277 ] 艾梅莉·阿蒙德 - 苍穹之法芙娜EXODUS
1381: [ 2015-11-20 | 36 | 00277 ] 两奈 - 闪乱神乐OVA
1382: [ 2015-12-01 | 34 | 00276 ] 小铃 - 乌瑟的穷困生活 第三季
1383: [ 2015-11-24 | 36 | 00275 ] 见吉奈央 - 临时女友
1384: [ 2015-11-23 | 36 | 00274 ] 诺尔达 - 台风的诺尔达
1385: [ 2015-11-23 | 37 | 00274 ] 矶野舟 - 海螺小姐
1386: [ 2015-11-27 | 36 | 00274 ] 小鸟游薰子 - 教室危机
1387: [ 2015-11-24 | 37 | 00274 ] 佐藤阳菜 - 摸索吧！部活剧 第三季
1388: [ 2015-11-07 | 41 | 00272 ] 拉利玛 - 宝石宠物MagicalChange
1389: [ 2015-11-28 | 40 | 00272 ] 泉乃纯花 - 百合熊岚
1390: [ 2015-12-05 | 40 | 00271 ] 七子 - 放学后的昴星团
1391: [ 2015-11-25 | 38 | 00271 ] 桃园牧奈 - 电波教师
1392: [ 2015-11-23 | 38 | 00268 ] 沼影彩湖 - 浦和小调
1393: [ 2015-12-04 | 39 | 00268 ] 夏目真寻 - 临时女友
1394: [ 2015-11-10 | 42 | 00268 ] 法条美树 - 侦探歌剧少女福尔摩斯TD
1395: [ 2015-11-19 | 38 | 00268 ] 官越明日菜 - 动画心疗系
1396: [ 2015-11-24 | 38 | 00266 ] 片桐镜华 - 枪神斯托拉塔斯
1397: [ 2015-11-04 | 37 | 00264 ] 籾冈里纱 - ToLoveRu Darkness 2nd
1398: [ 2015-12-05 | 41 | 00263 ] 月白阳子 - 临时女友
1399: [ 2015-12-02 | 37 | 00260 ] 爱乃惠(Cure Lovely) - 光之美少女happinesscharge
1400: [ 2015-11-01 | 36 | 00260 ] 红城永久(Cure Scarlet) - Go!Princess光之美少女
1401: [ 2015-11-05 | 38 | 00259 ] 土田芽生 - 幸腹涂鸦
1402: [ 2015-11-02 | 47 | 00259 ] 云母爱理 - 宝石宠物MagicalChange
1403: [ 2015-11-17 | 39 | 00259 ] 要澄美 - 苍穹之法芙娜EXODUS
1404: [ 2015-11-09 | 42 | 00258 ] 蓬田堇 - 临时女友
1405: [ 2015-11-24 | 39 | 00257 ] 鹰取小夜 - 潮与虎
1406: [ 2015-11-04 | 38 | 00256 ] 拉莱雅·曼迪 - 高达G之复国运动
1407: [ 2015-12-04 | 40 | 00255 ] 道明寺歌铃 - 偶像大师 灰姑娘女孩
1408: [ 2015-12-05 | 42 | 00255 ] 上原佳菜 - 灵感
1409: [ 2015-11-01 | 37 | 00253 ] 佐佐木妃子 - 笑傲昙天
1410: [ 2015-11-24 | 40 | 00251 ] 弗莱娅 - 圣斗士星矢 黄金魂
1411: [ 2015-11-03 | 44 | 00250 ] 梨田织叶 - 绝命制裁X
1412: [ 2015-11-13 | 46 | 00250 ] 矶野裙带菜 - 海螺小姐
1413: [ 2015-12-02 | 38 | 00249 ] 林 - 我们大家的河合庄
1414: [ 2015-11-30 | 40 | 00247 ] 龙崎薰 - 偶像大师 灰姑娘女孩
1415: [ 2015-11-22 | 42 | 00245 ] 高桥葵 - 摸索吧！部活剧 第三季
1416: [ 2015-10-31 | 42 | 00244 ] 箱仲百合香 - 百合熊岚
1417: [ 2015-12-01 | 35 | 00242 ] Aegis - 女神异闻录3剧场版
1418: [ 2015-11-06 | 42 | 00242 ] 三室美园 - 浦和小调
1419: [ 2015-11-23 | 39 | 00241 ] 卑弥呼 - 一骑当千 Extravaganza Epoch
1420: [ 2015-11-26 | 33 | 00241 ] 千岁春 - 音乐少女
1421: [ 2015-11-17 | 40 | 00240 ] 经堂麻耶 - 生存游戏部OVA
1422: [ 2015-11-15 | 40 | 00238 ] 秋元小町(Mint) - 光之美少女全明星 春季嘉年华
1423: [ 2015-11-07 | 42 | 00238 ] 美代吉 - 昭和元禄落语心中OVA
1424: [ 2015-11-23 | 40 | 00237 ] 二濑文绪 - 选择扩散者
1425: [ 2015-11-17 | 41 | 00237 ] 名余竹辉夜 - 旋转少女
1426: [ 2015-12-05 | 43 | 00236 ] 藤原春 - 旋转少女
1427: [ 2015-11-16 | 40 | 00236 ] 小狗 - 干支魂
1428: [ 2015-11-09 | 43 | 00236 ] 白桦丽莎 - 偶像活动 第三季
1429: [ 2015-11-19 | 39 | 00235 ] 小宫泷 - 电波教师
1430: [ 2015-11-08 | 38 | 00234 ] 井上真由子 - 潮与虎
1431: [ 2015-11-20 | 37 | 00234 ] 大空明 - 偶像活动 第三季
1432: [ 2015-12-05 | 44 | 00232 ] 由衣 - 黑白小姐 第二季
1433: [ 2015-12-05 | 45 | 00232 ] 真境名素利子 - 健全机斗士OVA
1434: [ 2015-11-07 | 43 | 00232 ] 刀祢大和 - 电波教师
1435: [ 2015-11-03 | 45 | 00232 ] 红鹤 - ChaosDragon赤龙战役
1436: [ 2015-11-28 | 41 | 00232 ] 月银舞亚 - 创圣的大天使Logos
1437: [ 2015-11-23 | 41 | 00230 ] 盐野薰 - 白银的意志 ARGEVOLLEN
1438: [ 2015-11-22 | 43 | 00230 ] 天海悠纪华 - 俺物语
1439: [ 2015-11-06 | 43 | 00227 ] 加藤梨理香 - 暴力宇宙海贼 亚空的深渊
1440: [ 2015-11-09 | 44 | 00227 ] 拉斐尔 - 巴哈姆特之怒
1441: [ 2015-11-05 | 39 | 00226 ] 望月艾蕾娜 - 临时女友
1442: [ 2015-11-08 | 39 | 00226 ] 法莉娜 - DOG DAYS 第三季
1443: [ 2015-11-22 | 44 | 00223 ] 齐藤枫 - 向山进发 第二季
1444: [ 2015-11-19 | 40 | 00223 ] 索菲·兰德鲁 - CodeGeass亡国的阿基德
1445: [ 2015-11-21 | 45 | 00223 ] 西条未来 - 宇宙战舰大和号2199 追忆的航海
1446: [ 2015-12-02 | 39 | 00222 ] 叶月柚子 - 临时女友
1447: [ 2015-12-03 | 37 | 00222 ] 英雄崎凛 - 如果折断她的旗OAD
1448: [ 2015-11-10 | 43 | 00222 ] 川流桃 - 爱·天地无用
1449: [ 2015-11-01 | 38 | 00222 ] 栗原千秋 - 暴力宇宙海贼 亚空的深渊
1450: [ 2015-11-06 | 44 | 00221 ] 南米蕾 - 美妙天堂
1451: [ 2015-12-04 | 41 | 00220 ] 东铃 - 夜樱四重奏OAD
1452: [ 2015-10-31 | 43 | 00220 ] 藤原贵子 - 钻石王牌
1453: [ 2015-11-20 | 38 | 00220 ] 明神川爱丽丝 - 侦探歌剧少女福尔摩斯TD
1454: [ 2015-11-15 | 41 | 00219 ] 小马 - 干支魂
1455: [ 2015-11-18 | 39 | 00218 ] 菊池美雪 - 夫妻成长日记 新OVA
1456: [ 2015-11-09 | 45 | 00217 ] 藤本里奈 - 偶像大师 灰姑娘女孩
1457: [ 2015-11-01 | 39 | 00216 ] 内木由纪 - 幸腹涂鸦
1458: [ 2015-11-24 | 41 | 00216 ] 荒木比奈 - 偶像大师 灰姑娘女孩
1459: [ 2015-11-01 | 40 | 00215 ] 铃本纪子 - 旋转少女
1460: [ 2015-11-04 | 39 | 00214 ] 岳羽由加莉 - 女神异闻录3剧场版
1461: [ 2015-11-04 | 40 | 00214 ] 妙高 - 苍蓝钢铁的琶音DC
1462: [ 2015-11-12 | 34 | 00214 ] 鹰崎奈津 - 网球优等生 第二季
1463: [ 2015-11-20 | 39 | 00214 ] 西城中里亚 - 俺物语
1464: [ 2015-11-11 | 36 | 00213 ] 露子 - 幸腹涂鸦
1465: [ 2015-12-04 | 42 | 00213 ] 塙佐代美 - 玉响剧场版
1466: [ 2015-11-30 | 41 | 00213 ] 海藤南(Cure Mermaid) - Go!Princess光之美少女
1467: [ 2015-11-03 | 46 | 00213 ] 万子 - 旋转少女
1468: [ 2015-11-29 | 47 | 00212 ] 可可 - CROSSANGE 天使与龙的轮舞
1469: [ 2015-11-26 | 34 | 00212 ] 迪艾琦·中岛 - 魔法少女奈叶ViVid
1470: [ 2015-11-19 | 41 | 00212 ] 春花 - 闪乱神乐OVA
1471: [ 2015-11-20 | 40 | 00212 ] 帕西·高迪 - DOG DAYS 第三季
1472: [ 2015-11-18 | 40 | 00211 ] 篠田小町 - 玉响剧场版
1473: [ 2015-11-08 | 40 | 00209 ] 吉川春乃 - 钻石王牌
1474: [ 2015-11-13 | 47 | 00209 ] 关守日轮 - 潮与虎
1475: [ 2015-11-25 | 39 | 00206 ] 江藤胡桃 - 临时女友
1476: [ 2015-11-27 | 37 | 00206 ] 宫内希 - 临时女友
1477: [ 2015-11-12 | 35 | 00205 ] 依丝卡 - 依丝卡
1478: [ 2015-11-26 | 35 | 00203 ] 大和亚季 - 偶像大师 灰姑娘女孩
1479: [ 2015-11-12 | 36 | 00202 ] 罗妮娅 - 绿林女儿罗妮娅
1480: [ 2015-11-06 | 45 | 00202 ] 小龙 - 干支魂
1481: [ 2015-11-12 | 37 | 00201 ] 松本美知惠 - 吹响！上低音号
1482: [ 2015-11-16 | 41 | 00199 ] 日向咲(Cure Bloom) - 光之美少女全明星 春季嘉年华
1483: [ 2015-12-02 | 40 | 00198 ] 目野轮冥 - 魔女的使命OAD
1484: [ 2015-11-04 | 41 | 00198 ] 响逢衣 - 旋转少女
1485: [ 2015-11-08 | 41 | 00198 ] 伊佐坂浮江 - 海螺小姐
1486: [ 2015-11-19 | 42 | 00198 ] 木虎蓝 - 境界触发者
1487: [ 2015-11-13 | 48 | 00197 ] 小奴 - 法兰雀丝卡
1488: [ 2015-12-01 | 36 | 00196 ] 木村夏树 - 偶像大师 灰姑娘女孩
1489: [ 2015-12-03 | 38 | 00196 ] 山吹祈里(Cure Pine) - 光之美少女全明星 春季嘉年华
1490: [ 2015-11-23 | 42 | 00195 ] 羽佐间容子 - 苍穹之法芙娜EXODUS
1491: [ 2015-11-04 | 42 | 00195 ] 紫紫户狮穗 - 其实我是
1492: [ 2015-11-17 | 42 | 00195 ] 蜜月 - 常住战阵虫奉行OVA
1493: [ 2015-11-27 | 38 | 00195 ] 执行玖仁子 - 旋转少女
1494: [ 2015-11-22 | 45 | 00194 ] 三条加奈子 - 火星异种
1495: [ 2015-11-08 | 42 | 00194 ] 莉康兹·西伯里 - 健全机斗士OVA
1496: [ 2015-12-04 | 43 | 00192 ] 松永凉 - 偶像大师 灰姑娘女孩
1497: [ 2015-11-16 | 42 | 00192 ] 加姆 - 牙狼 炎之刻印
1498: [ 2015-11-11 | 37 | 00191 ] 押井知 - 临时女友
1499: [ 2015-12-02 | 41 | 00191 ] 小夏 - 昭和元禄落语心中OVA
1500: [ 2015-11-25 | 40 | 00191 ] 艾尔德拉 - 选择扩散者
1501: [ 2015-11-26 | 36 | 00191 ] 相乐惠美 - 临时女友
1502: [ 2015-11-03 | 47 | 00190 ] 卡魔拉 - 天雷争霸 复仇者联盟
1503: [ 2015-11-28 | 42 | 00189 ] 欧特 - 魔法少女奈叶ViVid
1504: [ 2015-11-09 | 46 | 00189 ] 卡蓉 - 宝石宠物Lady
1505: [ 2015-12-02 | 42 | 00185 ] 黑濑香橙 - 姐姐妄想日记OVA
1506: [ 2015-11-17 | 43 | 00183 ] 户仓美咲 - 卡片战斗先导者G
1507: [ 2015-11-08 | 43 | 00182 ] 高岛礼 - 钻石王牌
1508: [ 2015-12-05 | 46 | 00181 ] 杰奎琳 - SHOW BY ROCK!!
1509: [ 2015-11-11 | 38 | 00179 ] 乔努·库拉菲 - DOG DAYS 第三季
1510: [ 2015-12-04 | 44 | 00179 ] 龙骑士原月麦 - 如果折断她的旗OAD
1511: [ 2015-11-01 | 41 | 00179 ] 柏拉庵 - 翠星的加尔刚蒂亚OVA
1512: [ 2015-11-15 | 42 | 00178 ] 蜂子 - 爱·天地无用
1513: [ 2015-11-17 | 44 | 00178 ] 提姆·巴娜兹 - 电波教师
1514: [ 2015-11-20 | 41 | 00178 ] 吉米·哈兹福特 - 白银的意志 ARGEVOLLEN
1515: [ 2015-10-31 | 44 | 00177 ] 希尔芙·阿普尔顿 - 白银的意志 ARGEVOLLEN
1516: [ 2015-11-23 | 43 | 00176 ] 白眉鹫羽 - 爱·天地无用
1517: [ 2015-11-22 | 46 | 00176 ] 高砂调 - 浦和小调
1518: [ 2015-11-16 | 43 | 00175 ] 罗萨莉 - CROSSANGE 天使与龙的轮舞
1519: [ 2015-11-16 | 44 | 00175 ] 伊佐坂阿轻 - 海螺小姐
1520: [ 2015-11-21 | 46 | 00175 ] 卡纳梅 - CROSSANGE 天使与龙的轮舞
1521: [ 2015-11-21 | 47 | 00175 ] 相马茉莉 - 依丝卡
1522: [ 2015-12-04 | 45 | 00173 ] 日野茜(Cure Sunny) - 光之美少女全明星 春季嘉年华
1523: [ 2015-11-27 | 39 | 00173 ] 樱井明音 - 临时女友
1524: [ 2015-11-26 | 37 | 00173 ] 美野里 - 闪乱神乐OVA
1525: [ 2015-11-19 | 43 | 00173 ] 宫川秋 - 阿秋的演奏
1526: [ 2015-11-05 | 40 | 00170 ] 数子 - 百万偶像
1527: [ 2015-11-04 | 43 | 00170 ] 熊谷绘里 - 音乐少女
1528: [ 2015-11-12 | 38 | 00170 ] 小川真琴 - 灵感
1529: [ 2015-12-02 | 43 | 00169 ] 莱莎·佩托坚 - 强袭魔女新OVA
1530: [ 2015-11-03 | 48 | 00168 ] 芙隆·弗拉梅尔 - 空战魔导士候补生的教官
1531: [ 2015-10-31 | 45 | 00167 ] 佐崎熏子(强子) - 敢达创战者TRY
1532: [ 2015-11-14 | 39 | 00166 ] 希妲·法干 - CodeGeass亡国的阿基德
1533: [ 2015-11-01 | 42 | 00165 ] 宇津木环那 - 魔女的使命OAD
1534: [ 2015-11-06 | 46 | 00165 ] 小雏 - 干支魂
1535: [ 2015-11-26 | 38 | 00165 ] 暴风女 - 天雷争霸 复仇者联盟
1536: [ 2015-11-17 | 45 | 00164 ] 桃乐丝·威斯特 - 美妙天堂
1537: [ 2015-11-19 | 44 | 00164 ] 希拉·瑞比特 - 火星异种
1538: [ 2015-11-23 | 44 | 00163 ] 小宫流 - 电波教师
1539: [ 2015-12-01 | 37 | 00163 ] 红本茜 - 其实我是
1540: [ 2015-11-21 | 48 | 00163 ] 红本明里 - 其实我是
1541: [ 2015-12-01 | 38 | 00162 ] 大森悠子(Cure Honey) - 光之美少女happinesscharge
1542: [ 2015-11-26 | 39 | 00161 ] 克里斯蒂娜 - 吸血鬼福尔摩斯
1543: [ 2015-11-11 | 39 | 00160 ] 艾玛·古斯曼 - 牙狼 炎之刻印
1544: [ 2015-11-03 | 49 | 00160 ] 大泽木顺子 - 浦安铁筋家族 第二季
1545: [ 2015-11-23 | 45 | 00158 ] 百合川木乃美 - 百合熊岚
1546: [ 2015-11-14 | 40 | 00158 ] 羽生礼子 - 潮与虎
1547: [ 2015-12-04 | 46 | 00157 ] 冰川伊绪奈(Cure Fortune) - 光之美少女happinesscharge
1548: [ 2015-11-27 | 40 | 00157 ] 藤原雅 - 偶像活动 第三季
1549: [ 2015-11-16 | 45 | 00156 ] 小吓 - 干支魂
1550: [ 2015-11-15 | 43 | 00155 ] 狭雾友子 - 绝命制裁X
1551: [ 2015-11-30 | 42 | 00155 ] 真境名树里 - 阿茹茉妮
1552: [ 2015-11-07 | 44 | 00155 ] 冰尾冻子 - 魔女的使命OAD
1553: [ 2015-11-14 | 41 | 00155 ] 法露露 - 美妙天堂
1554: [ 2015-11-19 | 45 | 00155 ] 光 - 放学后的昴星团
1555: [ 2015-11-18 | 41 | 00155 ] 佐田怜香 - 狼少女与黑王子
