惨遭淘汰排行榜 男子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
1262: [ 2015-11-21 | 40 | 00053 ] 马库斯米里亚恩·贝恩穆萨·冈隆公爵 - 魔弹之王与战姬
1263: [ 2015-12-04 | 39 | 00052 ] 秋叶流 - 潮与虎
1264: [ 2015-12-04 | 40 | 00052 ] 剑崎庄严 - 创圣的大天使Logos
1265: [ 2015-11-26 | 41 | 00052 ] 佐佐木小次郎 - 决斗大师VS
1266: [ 2015-12-05 | 43 | 00051 ] 新渡户稻造 - 法兰雀丝卡
1267: [ 2015-11-16 | 43 | 00051 ] 富井实 - 少年好莱坞 第二季
1268: [ 2015-11-19 | 41 | 00051 ] 格里莫林 - 未来卡搭档对战
1269: [ 2015-11-20 | 38 | 00051 ] 鹰峰诚一郎 - 笑傲昙天
1270: [ 2015-12-04 | 41 | 00050 ] 奥库·马萨尔 - 白银的意志 ARGEVOLLEN
1271: [ 2015-12-03 | 43 | 00050 ] 靖惠田 - 敢达创战者TRY
1272: [ 2015-11-21 | 41 | 00050 ] MC小太郎 - 战斗之魂 烈火魂
1273: [ 2015-12-03 | 44 | 00049 ] 外村光辅 - 恋爱舞台OVA
1274: [ 2015-11-26 | 42 | 00049 ] 爱德华·格兰特 - 天雷争霸 复仇者联盟
1275: [ 2015-11-18 | 42 | 00049 ] 内木德太 - 激战奥雷卡
1276: [ 2015-11-27 | 42 | 00048 ] 基尔巴特 - 魔神之骨
1277: [ 2015-11-26 | 43 | 00048 ] 大六天魔王 - 战斗之魂 烈火魂
1278: [ 2015-11-23 | 39 | 00047 ] 卡索尔店长 - 未来卡搭档对战
1279: [ 2015-12-04 | 42 | 00047 ] 运动大佐 - 团地友夫
1280: [ 2015-12-05 | 44 | 00047 ] 岛田 - 团地友夫
1281: [ 2015-11-21 | 42 | 00047 ] 根津幸雄 - 团地友夫
1282: [ 2015-11-05 | 41 | 00046 ] 龙神健悟 - 魔神之骨
1283: [ 2015-11-15 | 43 | 00046 ] 勅使河原恭一 - 少年好莱坞 第二季
1284: [ 2015-12-04 | 43 | 00046 ] 福莱斯 - 翠星的加尔刚蒂亚OVA
1285: [ 2015-12-04 | 44 | 00046 ] 深泽谕吉 - 网球优等生 第二季
1286: [ 2015-11-30 | 39 | 00045 ] 芥火龙之介 - 旋转少女
1287: [ 2015-11-13 | 42 | 00045 ] 樱田石塔 - 英雄银行
1288: [ 2015-12-04 | 45 | 00044 ] 炎利家 - 战斗之魂 烈火魂
1289: [ 2015-11-12 | 43 | 00044 ] 拜兹 - 魔神之骨
1290: [ 2015-11-18 | 43 | 00044 ] 江户川兰博 - 决斗大师VS
1291: [ 2015-11-24 | 43 | 00044 ] 令公烈 - ChaosDragon赤龙战役
1292: [ 2015-11-30 | 40 | 00043 ] 锡安·泰纳尔迪耶 - 魔弹之王与战姬
1293: [ 2015-11-13 | 43 | 00043 ] 青井教练 - 网球优等生 第二季
1294: [ 2015-11-30 | 41 | 00042 ] 无限博士 - 暴力宇宙海贼 亚空的深渊
1295: [ 2015-11-30 | 42 | 00042 ] 财前三雄 - 英雄银行
1296: [ 2015-11-27 | 43 | 00042 ] 未门隆 - 未来卡搭档对战
1297: [ 2015-11-30 | 43 | 00041 ] 渡辺 - 阿茹茉妮
1298: [ 2015-12-05 | 45 | 00041 ] 克里斯·提拉 - 天雷争霸 复仇者联盟
1299: [ 2015-11-14 | 43 | 00041 ] 雷沃特 - 魔神之骨
1300: [ 2015-11-10 | 38 | 00041 ] 理查德·坂田 - 新网球王子OVA vs Genius10
1301: [ 2015-11-10 | 39 | 00041 ] 薮助治 - 宇宙战舰大和号2199 追忆的航海
1302: [ 2015-11-06 | 40 | 00041 ] 多度恒斗 - 卡片战斗先导者G
1303: [ 2015-11-02 | 42 | 00040 ] 狮子堂游次 - 舞力四射
1304: [ 2015-11-16 | 44 | 00040 ] 赤月光 - 天雷争霸 复仇者联盟
1305: [ 2015-11-10 | 40 | 00040 ] 豪胜凯特 - 英雄银行
1306: [ 2015-11-26 | 44 | 00040 ] 晓佐助 - 战斗之魂 烈火魂
1307: [ 2015-11-05 | 42 | 00039 ] 东尾所长 - 魔神之骨
1308: [ 2015-11-12 | 44 | 00039 ] 杰伊·艾尔 - 舞力四射
1309: [ 2015-11-25 | 38 | 00039 ] 黑羽春风 - 新网球王子OVA vs Genius10
1310: [ 2015-10-31 | 43 | 00039 ] 类 - 舞力四射
1311: [ 2015-11-06 | 41 | 00039 ] 金蛇秀水 - 未来卡搭档对战
1312: [ 2015-11-30 | 44 | 00038 ] 吉本雅人 - 团地友夫
1313: [ 2015-11-21 | 43 | 00038 ] 御茶水博士 - 决斗大师VS
1314: [ 2015-11-15 | 44 | 00036 ] 古斯特斯 - 魔神之骨
1315: [ 2015-11-28 | 41 | 00036 ] 堂马量平 - 苍穹之法芙娜EXODUS
1316: [ 2015-11-29 | 43 | 00035 ] 手牌之君稀麻吕 - 未来卡搭档对战
1317: [ 2015-11-25 | 39 | 00035 ] 后藤 - 阿茹茉妮
1318: [ 2015-11-21 | 44 | 00035 ] 宝绿院兼续 - 战斗之魂 烈火魂
1319: [ 2015-11-10 | 41 | 00033 ] 门胁悟 - 新网球王子OVA vs Genius10
1320: [ 2015-11-29 | 44 | 00032 ] 屯田兵 - 法兰雀丝卡
1321: [ 2015-11-10 | 42 | 00032 ] 古桥 - 敢达创战者TRY
1322: [ 2015-11-23 | 40 | 00031 ] 龟山砥草 - 展开骑士
1323: [ 2015-11-11 | 42 | 00029 ] 伊安 - 魔神之骨
1324: [ 2015-11-29 | 45 | 00029 ] 席加 - 白银的意志 ARGEVOLLEN
1325: [ 2015-11-23 | 41 | 00028 ] 风原乱 - 少年好莱坞 第二季
1326: [ 2015-11-25 | 40 | 00028 ] 南健太郎 - 新网球王子OVA vs Genius10
1327: [ 2015-11-18 | 44 | 00028 ] 格雷戈里 - 魔神之骨
1328: [ 2015-11-23 | 42 | 00027 ] 朱利亚斯·尤尼奥斯 - 白银的意志 ARGEVOLLEN
1329: [ 2015-11-06 | 42 | 00026 ] 里那多 - 魔神之骨
1330: [ 2015-11-27 | 44 | 00026 ] 卡巴里奥 - 魔神之骨
1331: [ 2015-11-13 | 44 | 00025 ] 涡木 - 敢达创战者TRY
1332: [ 2015-11-14 | 44 | 00024 ] 今野裕二 - 团地友夫
1333: [ 2015-11-20 | 39 | 00024 ] 真白藤吉郎 - 战斗之魂 烈火魂
1334: [ 2015-11-19 | 42 | 00022 ] 谷田高次 - 白银的意志 ARGEVOLLEN
1335: [ 2015-11-22 | 44 | 00021 ] 库瓦达·兹多姆 - 白银的意志 ARGEVOLLEN
1336: [ 2015-11-28 | 42 | 00021 ] 怒野艾安库洛 - 未来卡搭档对战
1337: [ 2015-11-25 | 41 | 00021 ] 根付荣藏 - 境界触发者
1338: [ 2015-11-23 | 43 | 00020 ] 坂上云之助 - 舞力四射
1339: [ 2015-11-25 | 42 | 00020 ] 广泽大地 - 少年好莱坞 第二季
1340: [ 2015-11-20 | 40 | 00018 ] 厚泽恭治 - 潮与虎
1341: [ 2015-11-25 | 43 | 00017 ] 兼丸福多 - 英雄银行
1342: [ 2015-11-20 | 41 | 00017 ] 海鸣一心 - 英雄银行
1343: [ 2015-11-20 | 42 | 00016 ] 钱念 - 英雄银行
1344: [ 2015-11-20 | 43 | 00014 ] 拉奎尔特 - 魔神之骨
1345: [ 2015-11-19 | 43 | 00013 ] 赤城山破沙罗 - 决斗大师VS
1346: [ 2015-11-20 | 44 | 00013 ] 岛田魁 - 法兰雀丝卡
1347: [ 2015-11-28 | 43 | 00012 ] 大咲香 - 少年好莱坞 第二季
1348: [ 2015-11-28 | 44 | 00012 ] 小弁 - 决斗大师VS
