惨遭淘汰排行榜 女子组
序号: [ 日期 | 小组名次 | 票数 ] 人物名称 - 作品名称
1240: [ 2015-11-09 | 45 | 00217 ] 藤本里奈 - 偶像大师 灰姑娘女孩
1241: [ 2015-11-01 | 39 | 00216 ] 内木由纪 - 幸腹涂鸦
1242: [ 2015-11-24 | 41 | 00216 ] 荒木比奈 - 偶像大师 灰姑娘女孩
1243: [ 2015-11-01 | 40 | 00215 ] 铃本纪子 - 旋转少女
1244: [ 2015-11-04 | 39 | 00214 ] 岳羽由加莉 - 女神异闻录3剧场版
1245: [ 2015-11-04 | 40 | 00214 ] 妙高 - 苍蓝钢铁的琶音DC
1246: [ 2015-11-12 | 34 | 00214 ] 鹰崎奈津 - 网球优等生 第二季
1247: [ 2015-11-20 | 39 | 00214 ] 西城中里亚 - 俺物语
1248: [ 2015-11-11 | 36 | 00213 ] 露子 - 幸腹涂鸦
1249: [ 2015-12-04 | 42 | 00213 ] 塙佐代美 - 玉响剧场版
1250: [ 2015-11-30 | 41 | 00213 ] 海藤南(Cure Mermaid) - Go!Princess光之美少女
1251: [ 2015-11-03 | 46 | 00213 ] 万子 - 旋转少女
1252: [ 2015-11-29 | 47 | 00212 ] 可可 - CROSSANGE 天使与龙的轮舞
1253: [ 2015-11-26 | 34 | 00212 ] 迪艾琦·中岛 - 魔法少女奈叶ViVid
1254: [ 2015-11-19 | 41 | 00212 ] 春花 - 闪乱神乐OVA
1255: [ 2015-11-20 | 40 | 00212 ] 帕西·高迪 - DOG DAYS 第三季
1256: [ 2015-11-18 | 40 | 00211 ] 篠田小町 - 玉响剧场版
1257: [ 2015-11-08 | 40 | 00209 ] 吉川春乃 - 钻石王牌
1258: [ 2015-11-13 | 47 | 00209 ] 关守日轮 - 潮与虎
1259: [ 2015-11-25 | 39 | 00206 ] 江藤胡桃 - 临时女友
1260: [ 2015-11-27 | 37 | 00206 ] 宫内希 - 临时女友
1261: [ 2015-11-12 | 35 | 00205 ] 依丝卡 - 依丝卡
1262: [ 2015-11-26 | 35 | 00203 ] 大和亚季 - 偶像大师 灰姑娘女孩
1263: [ 2015-11-12 | 36 | 00202 ] 罗妮娅 - 绿林女儿罗妮娅
1264: [ 2015-11-06 | 45 | 00202 ] 小龙 - 干支魂
1265: [ 2015-11-12 | 37 | 00201 ] 松本美知惠 - 吹响！上低音号
1266: [ 2015-11-16 | 41 | 00199 ] 日向咲(Cure Bloom) - 光之美少女全明星 春季嘉年华
1267: [ 2015-12-02 | 40 | 00198 ] 目野轮冥 - 魔女的使命OAD
1268: [ 2015-11-04 | 41 | 00198 ] 响逢衣 - 旋转少女
1269: [ 2015-11-08 | 41 | 00198 ] 伊佐坂浮江 - 海螺小姐
1270: [ 2015-11-19 | 42 | 00198 ] 木虎蓝 - 境界触发者
1271: [ 2015-11-13 | 48 | 00197 ] 小奴 - 法兰雀丝卡
1272: [ 2015-12-01 | 36 | 00196 ] 木村夏树 - 偶像大师 灰姑娘女孩
1273: [ 2015-12-03 | 38 | 00196 ] 山吹祈里(Cure Pine) - 光之美少女全明星 春季嘉年华
1274: [ 2015-11-23 | 42 | 00195 ] 羽佐间容子 - 苍穹之法芙娜EXODUS
1275: [ 2015-11-04 | 42 | 00195 ] 紫紫户狮穗 - 其实我是
1276: [ 2015-11-17 | 42 | 00195 ] 蜜月 - 常住战阵虫奉行OVA
1277: [ 2015-11-27 | 38 | 00195 ] 执行玖仁子 - 旋转少女
1278: [ 2015-11-22 | 45 | 00194 ] 三条加奈子 - 火星异种
1279: [ 2015-11-08 | 42 | 00194 ] 莉康兹·西伯里 - 健全机斗士OVA
1280: [ 2015-12-04 | 43 | 00192 ] 松永凉 - 偶像大师 灰姑娘女孩
1281: [ 2015-11-16 | 42 | 00192 ] 加姆 - 牙狼 炎之刻印
1282: [ 2015-11-11 | 37 | 00191 ] 押井知 - 临时女友
1283: [ 2015-12-02 | 41 | 00191 ] 小夏 - 昭和元禄落语心中OVA
1284: [ 2015-11-25 | 40 | 00191 ] 艾尔德拉 - 选择扩散者
1285: [ 2015-11-26 | 36 | 00191 ] 相乐惠美 - 临时女友
1286: [ 2015-11-03 | 47 | 00190 ] 卡魔拉 - 天雷争霸 复仇者联盟
1287: [ 2015-11-28 | 42 | 00189 ] 欧特 - 魔法少女奈叶ViVid
1288: [ 2015-11-09 | 46 | 00189 ] 卡蓉 - 宝石宠物Lady
1289: [ 2015-12-02 | 42 | 00185 ] 黑濑香橙 - 姐姐妄想日记OVA
1290: [ 2015-11-17 | 43 | 00183 ] 户仓美咲 - 卡片战斗先导者G
1291: [ 2015-11-08 | 43 | 00182 ] 高岛礼 - 钻石王牌
1292: [ 2015-12-05 | 46 | 00181 ] 杰奎琳 - SHOW BY ROCK!!
1293: [ 2015-11-11 | 38 | 00179 ] 乔努·库拉菲 - DOG DAYS 第三季
1294: [ 2015-12-04 | 44 | 00179 ] 龙骑士原月麦 - 如果折断她的旗OAD
1295: [ 2015-11-01 | 41 | 00179 ] 柏拉庵 - 翠星的加尔刚蒂亚OVA
1296: [ 2015-11-15 | 42 | 00178 ] 蜂子 - 爱·天地无用
1297: [ 2015-11-17 | 44 | 00178 ] 提姆·巴娜兹 - 电波教师
1298: [ 2015-11-20 | 41 | 00178 ] 吉米·哈兹福特 - 白银的意志 ARGEVOLLEN
1299: [ 2015-10-31 | 44 | 00177 ] 希尔芙·阿普尔顿 - 白银的意志 ARGEVOLLEN
1300: [ 2015-11-23 | 43 | 00176 ] 白眉鹫羽 - 爱·天地无用
1301: [ 2015-11-22 | 46 | 00176 ] 高砂调 - 浦和小调
1302: [ 2015-11-16 | 43 | 00175 ] 罗萨莉 - CROSSANGE 天使与龙的轮舞
1303: [ 2015-11-16 | 44 | 00175 ] 伊佐坂阿轻 - 海螺小姐
1304: [ 2015-11-21 | 46 | 00175 ] 卡纳梅 - CROSSANGE 天使与龙的轮舞
1305: [ 2015-11-21 | 47 | 00175 ] 相马茉莉 - 依丝卡
1306: [ 2015-12-04 | 45 | 00173 ] 日野茜(Cure Sunny) - 光之美少女全明星 春季嘉年华
1307: [ 2015-11-27 | 39 | 00173 ] 樱井明音 - 临时女友
1308: [ 2015-11-26 | 37 | 00173 ] 美野里 - 闪乱神乐OVA
1309: [ 2015-11-19 | 43 | 00173 ] 宫川秋 - 阿秋的演奏
1310: [ 2015-11-05 | 40 | 00170 ] 数子 - 百万偶像
1311: [ 2015-11-04 | 43 | 00170 ] 熊谷绘里 - 音乐少女
1312: [ 2015-11-12 | 38 | 00170 ] 小川真琴 - 灵感
1313: [ 2015-12-02 | 43 | 00169 ] 莱莎·佩托坚 - 强袭魔女新OVA
1314: [ 2015-11-03 | 48 | 00168 ] 芙隆·弗拉梅尔 - 空战魔导士候补生的教官
1315: [ 2015-10-31 | 45 | 00167 ] 佐崎熏子(强子) - 敢达创战者TRY
1316: [ 2015-11-14 | 39 | 00166 ] 希妲·法干 - CodeGeass亡国的阿基德
1317: [ 2015-11-01 | 42 | 00165 ] 宇津木环那 - 魔女的使命OAD
1318: [ 2015-11-06 | 46 | 00165 ] 小雏 - 干支魂
1319: [ 2015-11-26 | 38 | 00165 ] 暴风女 - 天雷争霸 复仇者联盟
1320: [ 2015-11-17 | 45 | 00164 ] 桃乐丝·威斯特 - 美妙天堂
1321: [ 2015-11-19 | 44 | 00164 ] 希拉·瑞比特 - 火星异种
1322: [ 2015-11-23 | 44 | 00163 ] 小宫流 - 电波教师
1323: [ 2015-12-01 | 37 | 00163 ] 红本茜 - 其实我是
1324: [ 2015-11-21 | 48 | 00163 ] 红本明里 - 其实我是
1325: [ 2015-12-01 | 38 | 00162 ] 大森悠子(Cure Honey) - 光之美少女happinesscharge
1326: [ 2015-11-26 | 39 | 00161 ] 克里斯蒂娜 - 吸血鬼福尔摩斯
1327: [ 2015-11-11 | 39 | 00160 ] 艾玛·古斯曼 - 牙狼 炎之刻印
1328: [ 2015-11-03 | 49 | 00160 ] 大泽木顺子 - 浦安铁筋家族 第二季
1329: [ 2015-11-23 | 45 | 00158 ] 百合川木乃美 - 百合熊岚
1330: [ 2015-11-14 | 40 | 00158 ] 羽生礼子 - 潮与虎
1331: [ 2015-12-04 | 46 | 00157 ] 冰川伊绪奈(Cure Fortune) - 光之美少女happinesscharge
1332: [ 2015-11-27 | 40 | 00157 ] 藤原雅 - 偶像活动 第三季
1333: [ 2015-11-16 | 45 | 00156 ] 小吓 - 干支魂
1334: [ 2015-11-15 | 43 | 00155 ] 狭雾友子 - 绝命制裁X
1335: [ 2015-11-30 | 42 | 00155 ] 真境名树里 - 阿茹茉妮
1336: [ 2015-11-07 | 44 | 00155 ] 冰尾冻子 - 魔女的使命OAD
1337: [ 2015-11-14 | 41 | 00155 ] 法露露 - 美妙天堂
1338: [ 2015-11-19 | 45 | 00155 ] 光 - 放学后的昴星团
1339: [ 2015-11-18 | 41 | 00155 ] 佐田怜香 - 狼少女与黑王子
1340: [ 2015-11-11 | 40 | 00154 ] 蒂多 - 魔法少女奈叶ViVid
1341: [ 2015-11-10 | 44 | 00154 ] 安城常叶 - 卡片战斗先导者G
1342: [ 2015-11-05 | 41 | 00153 ] 理嘉 - 境界之轮回
1343: [ 2015-11-01 | 43 | 00153 ] 木场美琴 - 绝命制裁X
1344: [ 2015-11-24 | 42 | 00153 ] 索菲亚·斑鸠·米斯尔奇 - CROSSANGE 天使与龙的轮舞
1345: [ 2015-11-23 | 46 | 00152 ] 黄蜂女 - 天雷争霸 复仇者联盟
1346: [ 2015-11-12 | 39 | 00152 ] 粗朵樱子 - 创圣的大天使Logos
1347: [ 2015-11-13 | 49 | 00152 ] 冴草纪伊 - 偶像活动剧场版
1348: [ 2015-11-12 | 40 | 00151 ] 津山睦月 - 咲日和
1349: [ 2015-12-03 | 39 | 00151 ] 香岛夕 - Venus Project Climax
1350: [ 2015-11-18 | 42 | 00151 ] 乐绍 - ChaosDragon赤龙战役
1351: [ 2015-11-02 | 48 | 00150 ] 群青早云 - 战斗之魂 烈火魂
1352: [ 2015-11-28 | 43 | 00149 ] 杰瑞米·李·摩西 - 苍穹之法芙娜EXODUS
1353: [ 2015-11-14 | 42 | 00149 ] 守护神 - 潮与虎
1354: [ 2015-12-01 | 39 | 00147 ] 雅绯 - 闪乱神乐OVA
1355: [ 2015-11-06 | 47 | 00147 ] 诺雷朵·纳格 - 高达G之复国运动
1356: [ 2015-12-01 | 40 | 00146 ] 夏树未来 - 偶像活动剧场版
1357: [ 2015-11-04 | 44 | 00145 ] 姬里玛利亚 - 偶像活动剧场版
1358: [ 2015-11-16 | 46 | 00145 ] 螺子川来梦 - 临时女友
1359: [ 2015-11-11 | 41 | 00144 ] 迈塔 - 翠星的加尔刚蒂亚OVA
1360: [ 2015-12-03 | 40 | 00143 ] 夜樱 - 闪乱神乐OVA
1361: [ 2015-11-11 | 42 | 00142 ] 古贺小春 - 偶像大师 灰姑娘女孩
1362: [ 2015-11-15 | 44 | 00142 ] 小百合 - 闪乱神乐OVA
1363: [ 2015-11-01 | 44 | 00142 ] 喜友名雾子 - 健全机斗士OVA
1364: [ 2015-11-05 | 42 | 00141 ] 青户秀美 - 团地友夫
1365: [ 2015-12-04 | 47 | 00141 ] 一条美沙 - 旋转少女
1366: [ 2015-11-30 | 43 | 00141 ] 木灵文花 - 妖怪手表
1367: [ 2015-11-08 | 44 | 00141 ] 里克尔·光 - 白银的意志 ARGEVOLLEN
1368: [ 2015-11-20 | 42 | 00141 ] 针岛薰 - 百合熊岚
1369: [ 2015-12-05 | 47 | 00140 ] 有栖川凛 - 摸索吧！部活剧 第三季
1370: [ 2015-11-04 | 45 | 00139 ] 小啾 - 干支魂
1371: [ 2015-11-26 | 40 | 00139 ] 加百列 - 巴哈姆特之怒
1372: [ 2015-11-22 | 47 | 00138 ] 石作志麻 - 旋转少女
1373: [ 2015-12-03 | 41 | 00138 ] 大巫女 - CROSSANGE 天使与龙的轮舞
1374: [ 2015-11-28 | 44 | 00138 ] 莉芝 - 翠星的加尔刚蒂亚OVA
1375: [ 2015-11-15 | 45 | 00137 ] 园川和江 - 生存游戏部OVA
1376: [ 2015-11-06 | 48 | 00137 ] 园田满 - 望实与君雄OVA
1377: [ 2015-11-05 | 43 | 00136 ] 麻衣 - 漫研部 TV未放送
1378: [ 2015-11-27 | 41 | 00136 ] 冬田美铃 - 樱桃小丸子 第二季
1379: [ 2015-11-09 | 47 | 00136 ] 红林珠璃 - 偶像活动 第三季
1380: [ 2015-10-31 | 46 | 00135 ] 斯卡雷特·塞珐 - 暴力宇宙海贼 亚空的深渊
1381: [ 2015-12-05 | 48 | 00134 ] 东堂诗音 - 美妙天堂
1382: [ 2015-11-12 | 41 | 00134 ] 堇 - 旋转少女
1383: [ 2015-11-30 | 44 | 00133 ] 十文字华绘 - 未来卡搭档对战
1384: [ 2015-11-10 | 45 | 00133 ] 原田真琴 - 宇宙战舰大和号2199 追忆的航海
1385: [ 2015-11-14 | 43 | 00132 ] 石动弥生 - 生存游戏部OVA
1386: [ 2015-11-08 | 45 | 00131 ] 安斋都 - 偶像大师 灰姑娘女孩
1387: [ 2015-11-20 | 43 | 00131 ] 立花麻琳 - 狼少女与黑王子
1388: [ 2015-11-12 | 42 | 00130 ] 芷依塔·布鲁萨斯可 - 棺姬嘉依卡 第二季
1389: [ 2015-11-25 | 41 | 00130 ] 园田萌舞子 - 摸索吧！部活剧 第三季
1390: [ 2015-11-16 | 47 | 00128 ] 格里埃尔·塞雷尼提 - 暴力宇宙海贼 亚空的深渊
1391: [ 2015-11-01 | 45 | 00128 ] 宇佐美阳菜 - 摸索吧！部活剧 第三季
1392: [ 2015-11-17 | 46 | 00126 ] 玛丽亚贝尔 - 夜樱四重奏OAD
1393: [ 2015-11-07 | 45 | 00125 ] 佐仓江那 - 生存游戏部OVA
1394: [ 2015-11-07 | 46 | 00125 ] 上田铃帆 - 偶像大师 灰姑娘女孩
1395: [ 2015-12-04 | 48 | 00123 ] 乌列尔 - 巴哈姆特之怒
1396: [ 2015-11-01 | 46 | 00122 ] 柏莉奴莉 - 翠星的加尔刚蒂亚OVA
1397: [ 2015-11-24 | 43 | 00122 ] 凯特·诺瓦克 - CodeGeass亡国的阿基德
1398: [ 2015-11-23 | 47 | 00121 ] 佐拉 - CROSSANGE 天使与龙的轮舞
1399: [ 2015-11-25 | 42 | 00121 ] 秋子 - 黑白小姐 第二季
1400: [ 2015-11-10 | 46 | 00121 ] 美依 - 漫研部 TV未放送
1401: [ 2015-11-12 | 43 | 00120 ] 菲拉蕾·巴尔托罗 - CodeGeass亡国的阿基德
1402: [ 2015-12-01 | 41 | 00119 ] 满村文子 - 玉子市场 剧场版
1403: [ 2015-12-04 | 49 | 00118 ] 经纪人 - 侦探歌剧少女福尔摩斯TD
1404: [ 2015-12-03 | 42 | 00118 ] 大司教河胡桃子 - 如果折断她的旗OAD
1405: [ 2015-11-10 | 47 | 00118 ] 绿风芙羽梨 - 美妙天堂
1406: [ 2015-11-23 | 48 | 00117 ] 美保 - 境界之轮回
1407: [ 2015-12-02 | 44 | 00117 ] 式岛切子 - 电波教师
1408: [ 2015-11-16 | 48 | 00117 ] 叶月胡桃 - 快盗天使双胞胎OVA
1409: [ 2015-11-17 | 47 | 00115 ] 米拉 - 境界触发者
1410: [ 2015-11-30 | 45 | 00115 ] 将陵佐喜 - 苍穹之法芙娜EXODUS
1411: [ 2015-12-05 | 49 | 00115 ] 大地乃野 - 偶像活动 第三季
1412: [ 2015-12-05 | 50 | 00115 ] 河田梨香 - 夫妻成长日记 新OVA
1413: [ 2015-11-12 | 44 | 00115 ] 露亚 - 宝石宠物MagicalChange
1414: [ 2015-12-04 | 50 | 00114 ] 莎拉·丁斯 - CodeGeass亡国的阿基德
1415: [ 2015-11-14 | 44 | 00114 ] 真间雁惠美 - 未来卡搭档对战
1416: [ 2015-11-04 | 46 | 00113 ] 幻影女皇 - 光之美少女happinesscharge
1417: [ 2015-12-01 | 42 | 00113 ] 十六夜花音 - 摸索吧！部活剧 第三季
1418: [ 2015-11-27 | 42 | 00113 ] 羽原秋 - 旋转少女
1419: [ 2015-12-04 | 51 | 00112 ] 米斯提·罗森布尔姆 - CROSSANGE 天使与龙的轮舞
1420: [ 2015-11-26 | 41 | 00111 ] 鱼谷真理 - 玉子市场 剧场版
1421: [ 2015-11-20 | 44 | 00111 ] 道祖土绿 - 浦和小调
1422: [ 2015-11-09 | 48 | 00110 ] 布贺油木 - 爱·天地无用
1423: [ 2015-12-04 | 52 | 00107 ] 古畑千亚 - Venus Project Climax
1424: [ 2015-11-18 | 43 | 00106 ] 春宫鸫 - 临时女友
1425: [ 2015-11-18 | 44 | 00106 ] 娜嘉 - CROSSANGE 天使与龙的轮舞
1426: [ 2015-11-20 | 45 | 00106 ] 篝 - 潮与虎
1427: [ 2015-11-27 | 43 | 00105 ] 美月 - 宝石宠物Lady
1428: [ 2015-11-17 | 48 | 00103 ] 九鬼温罗 - 旋转少女
1429: [ 2015-11-17 | 49 | 00101 ] 栉名田萌美 - 电波教师
1430: [ 2015-10-31 | 47 | 00101 ] 步野佳前辈 - 漫研部 TV未放送
1431: [ 2015-11-07 | 47 | 00100 ] 拉米亚 - CROSSANGE 天使与龙的轮舞
1432: [ 2015-11-05 | 44 | 00099 ] 多萝西 - 夜之小双侠
1433: [ 2015-11-15 | 46 | 00099 ] 木下哲子 - 团地友夫
1434: [ 2015-12-05 | 51 | 00099 ] 圆城寺结衣 - 摸索吧！部活剧 第三季
1435: [ 2015-11-28 | 45 | 00099 ] 利夏·安罗贝 - DOG DAYS 第三季
1436: [ 2015-11-14 | 45 | 00099 ] 夏川唯 - 钻石王牌
1437: [ 2015-11-27 | 44 | 00099 ] 克萝·温克尔 - CodeGeass亡国的阿基德
1438: [ 2015-11-05 | 45 | 00098 ] 艾玛·布隆森 - CROSSANGE 天使与龙的轮舞
1439: [ 2015-11-27 | 45 | 00098 ] 苍月须磨子 - 潮与虎
1440: [ 2015-12-02 | 45 | 00097 ] 水野由香里 - 军人少女
1441: [ 2015-11-02 | 49 | 00097 ] 小濑路未 - Venus Project Climax
1442: [ 2015-11-08 | 46 | 00097 ] 奇奇 - 干支魂
1443: [ 2015-11-22 | 48 | 00096 ] 麻里子 - 百万偶像
1444: [ 2015-11-25 | 43 | 00096 ] 能年优奈 - 教室危机
1445: [ 2015-11-01 | 47 | 00096 ] 帕梅拉 - CROSSANGE 天使与龙的轮舞
1446: [ 2015-11-26 | 42 | 00096 ] 手冢爱姫 - 狼少女与黑王子
1447: [ 2015-11-12 | 45 | 00095 ] 音无由香里 - 旋转少女
1448: [ 2015-11-27 | 46 | 00095 ] 白鹭美酒 - 世界征服谋略之星OVA
1449: [ 2015-11-18 | 45 | 00095 ] 克里埃 - 暴力宇宙海贼 亚空的深渊
1450: [ 2015-12-01 | 43 | 00094 ] 小咩 - 干支魂
1451: [ 2015-11-13 | 50 | 00094 ] 新条雏希 - 偶像活动 第三季
1452: [ 2015-11-24 | 44 | 00094 ] 安藤创世 - 战姬绝唱GX
1453: [ 2015-11-04 | 47 | 00093 ] 深雪·麦肯锡 - 如果折断她的旗OAD
1454: [ 2015-11-30 | 46 | 00093 ] 友里葵 - 战姬绝唱GX
1455: [ 2015-12-03 | 43 | 00093 ] 别所子鹿 - 浦和小调
1456: [ 2015-11-25 | 44 | 00092 ] 板场弓美 - 战姬绝唱GX
1457: [ 2015-11-30 | 47 | 00091 ] 泽村响子 - 境界触发者
1458: [ 2015-11-17 | 50 | 00090 ] 娜茵 - 快盗天使双胞胎OVA
1459: [ 2015-12-01 | 44 | 00090 ] 狂卷石榴 - 夜樱四重奏OAD
1460: [ 2015-12-01 | 45 | 00090 ] 天羽圆 - 偶像活动 第三季
1461: [ 2015-11-12 | 46 | 00090 ] 由里乃 - 百万偶像
1462: [ 2015-11-28 | 46 | 00089 ] 艾西瓦娅·菲因 - 苍穹之法芙娜EXODUS
1463: [ 2015-12-01 | 46 | 00088 ] 鱼虎姬子 - 旋转少女
1464: [ 2015-11-30 | 48 | 00088 ] 驱魔师 - 法兰雀丝卡
1465: [ 2015-11-07 | 48 | 00088 ] 上永谷亚纪 - 教室危机
1466: [ 2015-12-03 | 44 | 00087 ] 小哞 - 干支魂
1467: [ 2015-11-05 | 46 | 00084 ] 福王子罗拉 - 宝石宠物MagicalChange
1468: [ 2015-12-02 | 46 | 00083 ] 卢卡 - 暴力宇宙海贼 亚空的深渊
1469: [ 2015-11-14 | 46 | 00083 ] 白玉蜜柑 - 美妙天堂
1470: [ 2015-11-27 | 47 | 00083 ] 花冈翼 - 教室危机
1471: [ 2015-11-18 | 46 | 00083 ] 秩父拉布拉 - Punchline
1472: [ 2015-11-24 | 45 | 00083 ] 奥莉薇亚·罗威尔 - CodeGeass亡国的阿基德
1473: [ 2015-11-23 | 49 | 00082 ] 社长 - Venus Project Climax
1474: [ 2015-11-11 | 43 | 00082 ] 十津川警子 - 侦探歌剧少女福尔摩斯TD
1475: [ 2015-12-02 | 47 | 00082 ] 爱原 - 黑白小姐 第二季
1476: [ 2015-11-23 | 50 | 00081 ] 敦子 - 黑白小姐 第二季
1477: [ 2015-11-11 | 44 | 00081 ] 蕾亚·达拉希姆 - 战姬绝唱GX
1478: [ 2015-11-26 | 43 | 00080 ] 波野鲷子 - 海螺小姐
1479: [ 2015-12-03 | 45 | 00079 ] 橘响子 - 临时女友
1480: [ 2015-11-01 | 48 | 00079 ] 佐佐木姬子 - 网球优等生 第二季
1481: [ 2015-11-28 | 47 | 00078 ] 玛姬 - CROSSANGE 天使与龙的轮舞
1482: [ 2015-11-14 | 47 | 00078 ] 坂下夜未 - 敢达创战者TRY
1483: [ 2015-11-27 | 48 | 00078 ] 忌梦 - 闪乱神乐OVA
1484: [ 2015-11-16 | 49 | 00076 ] 铃本文 - 旋转少女
1485: [ 2015-11-28 | 48 | 00076 ] 领家真琴 - 教室危机
1486: [ 2015-11-08 | 47 | 00076 ] 桧山勇 - 潮与虎
1487: [ 2015-11-20 | 46 | 00076 ] 天魔市 - 战斗之魂 烈火魂
1488: [ 2015-11-24 | 46 | 00075 ] 大谷场南 - 浦和小调
1489: [ 2015-12-02 | 48 | 00074 ] 理菜 - 百万偶像
1490: [ 2015-11-26 | 44 | 00073 ] 桃菜 - 百万偶像
1491: [ 2015-11-05 | 47 | 00072 ] 难波笑美 - 偶像大师 灰姑娘女孩
1492: [ 2015-12-02 | 49 | 00071 ] 牧野佑希 - 望实与君雄OVA
1493: [ 2015-11-26 | 45 | 00071 ] 爱 - 漫研部 TV未放送
1494: [ 2015-11-30 | 49 | 00070 ] 佩尔布兰登 - 魔神之骨
1495: [ 2015-11-30 | 50 | 00070 ] 木下君子 - 团地友夫
1496: [ 2015-11-11 | 45 | 00069 ] MIKI - 枪神斯托拉塔斯
1497: [ 2015-11-12 | 47 | 00069 ] 栗栖此音 - 偶像活动 第三季
1498: [ 2015-11-20 | 47 | 00069 ] 黑城星 - Venus Project Climax
1499: [ 2015-11-29 | 48 | 00068 ] 沙流叶七 - 爱·天地无用
1500: [ 2015-11-30 | 51 | 00067 ] 杰妮·德里特尔 - 暴力宇宙海贼 亚空的深渊
1501: [ 2015-11-09 | 49 | 00067 ] 音咲花音 - 舞力四射
1502: [ 2015-11-16 | 50 | 00066 ] 本田老师 - 团地友夫
1503: [ 2015-12-03 | 46 | 00066 ] 水无月遥 - 快盗天使双胞胎OVA
1504: [ 2015-11-25 | 45 | 00066 ] 天野铃铃羽 - 未来卡搭档对战
1505: [ 2015-11-04 | 48 | 00065 ] 奥克塔薇亚 - 牙狼 炎之刻印
1506: [ 2015-11-20 | 48 | 00065 ] 橘绫 - 飙速宅男 第二季
1507: [ 2015-11-04 | 49 | 00064 ] 鹤卷莲 - Venus Project Climax
1508: [ 2015-11-28 | 49 | 00064 ] 西尾行美 - 苍穹之法芙娜EXODUS
1509: [ 2015-11-14 | 48 | 00064 ] 远藤麻美 - 暴力宇宙海贼 亚空的深渊
1510: [ 2015-11-12 | 48 | 00063 ] 镰仓景子 - 团地友夫
1511: [ 2015-11-06 | 49 | 00063 ] 富士宫风音 - 未来卡搭档对战
1512: [ 2015-11-11 | 46 | 00062 ] 镰仓日奈美 - 百万偶像
1513: [ 2015-11-11 | 47 | 00062 ] 百地春鹿 - 圣剑使的禁咒咏唱
1514: [ 2015-11-24 | 47 | 00062 ] 格琉希尔德·塞雷尼提 - 暴力宇宙海贼 亚空的深渊
1515: [ 2015-11-29 | 49 | 00061 ] 蓝井泪 - 爱·天地无用
1516: [ 2015-11-11 | 48 | 00060 ] 岩上翔子 - 创圣的大天使Logos
1517: [ 2015-12-02 | 50 | 00060 ] 坂上 - 团地友夫
1518: [ 2015-12-01 | 47 | 00060 ] 阿卢埃特 - 夜之小双侠
1519: [ 2015-11-14 | 49 | 00060 ] 未门凉实 - 未来卡搭档对战
1520: [ 2015-11-10 | 48 | 00060 ] 龙神智子 - 魔神之骨
1521: [ 2015-12-03 | 47 | 00059 ] 雅思敏 - CROSSANGE 天使与龙的轮舞
1522: [ 2015-11-25 | 46 | 00059 ] Miss Shamour - Go!Princess光之美少女
1523: [ 2015-11-08 | 48 | 00059 ] 笛山塔里 - 爱·天地无用
1524: [ 2015-11-26 | 46 | 00059 ] 北条宇 - 美妙天堂
1525: [ 2015-11-05 | 48 | 00058 ] 真由美 - 阿茹茉妮
1526: [ 2015-12-03 | 48 | 00058 ] 篠架纯 - 恋爱舞台OVA
1527: [ 2015-12-03 | 49 | 00058 ] 柩小夜 - 绝命制裁X
1528: [ 2015-12-03 | 50 | 00058 ] 黄木娅纪美 - 美妙天堂
1529: [ 2015-11-24 | 48 | 00058 ] 凉子 - 阿茹茉妮
1530: [ 2015-11-28 | 50 | 00057 ] 大木蝶子 - 百合熊岚
1531: [ 2015-11-27 | 49 | 00057 ] 未门花子 - 未来卡搭档对战
1532: [ 2015-12-02 | 51 | 00056 ] 梅本幸子 - 钻石王牌
1533: [ 2015-11-27 | 50 | 00056 ] 光 - CROSSANGE 天使与龙的轮舞
1534: [ 2015-11-26 | 47 | 00056 ] 黑须茱香 - 美妙天堂
1535: [ 2015-11-15 | 47 | 00055 ] 安娜·克丽斯蒂 - 魔神之骨
1536: [ 2015-11-14 | 50 | 00055 ] 冈崎久美 - 卡片战斗先导者G
1537: [ 2015-11-26 | 48 | 00054 ] 米莎·格兰德伍德 - 暴力宇宙海贼 亚空的深渊
1538: [ 2015-11-10 | 49 | 00053 ] 吴屋濑名知子 - 健全机斗士OVA
1539: [ 2015-11-05 | 49 | 00052 ] 剑光姬 - 绝命制裁X
1540: [ 2015-11-22 | 49 | 00051 ] 加奈 - 黑白小姐 第二季
1541: [ 2015-11-19 | 46 | 00051 ] 露娜 - 宝石宠物MagicalChange
1542: [ 2015-11-08 | 49 | 00050 ] 樱坂日向 - 舞力四射
1543: [ 2015-11-21 | 49 | 00050 ] 相马抚子 - 依丝卡
1544: [ 2015-11-15 | 48 | 00049 ] 奈奈菜友子 - 未来卡搭档对战
1545: [ 2015-11-10 | 50 | 00049 ] 杰西卡·佳农 - 天雷争霸 复仇者联盟
1546: [ 2015-11-18 | 47 | 00049 ] 艾丝梅拉妲 - 牙狼 炎之刻印
1547: [ 2015-11-07 | 49 | 00048 ] 露露 - 决斗大师VS
1548: [ 2015-11-13 | 51 | 00048 ] 锦贯美玲 - 望实与君雄OVA
1549: [ 2015-11-18 | 48 | 00048 ] 空野茜 - 白银的意志 ARGEVOLLEN
1550: [ 2015-12-05 | 52 | 00047 ] 神无月葵 - 快盗天使双胞胎OVA
1551: [ 2015-11-25 | 47 | 00046 ] 泰斯拉 - 快盗天使双胞胎OVA
1552: [ 2015-11-29 | 50 | 00045 ] 豪胜爱 - 英雄银行
